step,train_loss,val_loss,lr,sec_per_step
732,4.7743,,5.76e-05,1.64
733,4.7711,,5.75e-05,1.45
734,4.2887,,5.74e-05,1.31
735,4.154,,5.73e-05,1.27
736,4.9735,,5.72e-05,1.42
737,4.542,,5.70e-05,1.52
738,4.6335,,5.69e-05,1.5
739,4.7089,,5.68e-05,1.4
740,4.8567,,5.67e-05,1.65
741,4.8999,,5.66e-05,1.5
742,4.5547,,5.65e-05,1.58
743,4.3862,,5.64e-05,1.46
744,4.469,,5.63e-05,1.4
745,4.4787,,5.62e-05,1.55
746,4.5391,,5.60e-05,1.63
747,4.1191,,5.59e-05,1.45
748,4.6806,,5.58e-05,1.47
749,4.9174,,5.57e-05,1.76
750,4.3779,,5.56e-05,1.53
750,,4.5653,5.56e-05,
751,4.5294,,5.55e-05,1.09
752,5.0509,,5.54e-05,1.15
753,4.6036,,5.53e-05,1.63
754,4.7698,,5.52e-05,1.54
755,4.9132,,5.50e-05,1.4
756,4.911,,5.49e-05,1.41
757,4.5017,,5.48e-05,1.36
758,4.6013,,5.47e-05,1.41
759,4.9487,,5.46e-05,1.36
760,4.5846,,5.45e-05,1.43
761,4.6991,,5.44e-05,1.48
762,4.6571,,5.43e-05,1.62
763,4.6117,,5.41e-05,1.82
764,4.6872,,5.40e-05,1.46
765,4.5309,,5.39e-05,1.36
766,4.5981,,5.38e-05,1.55
767,4.269,,5.37e-05,1.58
768,4.8595,,5.36e-05,1.77
769,4.4748,,5.35e-05,1.32
770,4.6181,,5.34e-05,1.32
771,4.5667,,5.33e-05,1.42
772,4.3442,,5.31e-05,1.3
773,5.0305,,5.30e-05,1.29
774,4.7031,,5.29e-05,1.38
775,4.7001,,5.28e-05,1.31
776,4.4647,,5.27e-05,1.3
777,4.7573,,5.26e-05,1.31
778,4.7862,,5.25e-05,1.36
779,4.6839,,5.24e-05,1.44
780,4.5407,,5.22e-05,1.46
781,4.5453,,5.21e-05,1.51
782,4.3885,,5.20e-05,1.48
783,4.6415,,5.19e-05,1.32
784,4.7652,,5.18e-05,1.34
785,5.0569,,5.17e-05,1.36
786,4.7349,,5.16e-05,1.31
787,4.5452,,5.15e-05,1.45
788,3.9574,,5.13e-05,1.31
789,4.4274,,5.12e-05,1.31
790,4.6143,,5.11e-05,1.33
791,5.0864,,5.10e-05,1.25
792,4.8348,,5.09e-05,1.41
793,4.3263,,5.08e-05,1.54
794,4.7649,,5.07e-05,1.4
795,4.3835,,5.06e-05,1.28
796,4.5226,,5.04e-05,1.43
797,4.3646,,5.03e-05,1.44
798,4.409,,5.02e-05,1.53
799,4.3244,,5.01e-05,1.38
800,4.5637,,5.00e-05,1.39
801,4.6908,,4.99e-05,1.57
802,4.9424,,4.98e-05,1.42
803,4.5759,,4.97e-05,1.5
804,4.8327,,4.96e-05,1.28
805,4.5959,,4.94e-05,1.27
806,4.3656,,4.93e-05,1.29
807,4.5634,,4.92e-05,1.26
808,4.6059,,4.91e-05,1.31
809,4.4637,,4.90e-05,1.28
810,4.6021,,4.89e-05,1.29
811,4.3334,,4.88e-05,1.3
812,4.8615,,4.87e-05,1.32
813,4.9315,,4.85e-05,1.34
814,4.58,,4.84e-05,1.34
815,4.8512,,4.83e-05,1.28
816,4.8257,,4.82e-05,1.34
817,4.6922,,4.81e-05,1.33
818,4.8285,,4.80e-05,1.4
819,4.8667,,4.79e-05,1.37
820,4.6283,,4.78e-05,1.29
821,4.0632,,4.76e-05,1.33
822,4.8861,,4.75e-05,1.3
823,4.5163,,4.74e-05,1.44
824,4.6091,,4.73e-05,1.33
825,4.2495,,4.72e-05,1.36
826,4.5923,,4.71e-05,1.35
827,4.806,,4.70e-05,1.36
828,4.5763,,4.69e-05,1.29
829,4.6574,,4.67e-05,1.38
830,4.8838,,4.66e-05,1.35
831,4.5221,,4.65e-05,1.32
832,4.1909,,4.64e-05,1.38
833,4.7341,,4.63e-05,1.33
834,4.7936,,4.62e-05,1.38
835,4.7685,,4.61e-05,1.31
836,4.4668,,4.60e-05,1.33
837,4.7791,,4.59e-05,1.38
838,4.4461,,4.57e-05,1.37
839,4.559,,4.56e-05,1.31
840,4.7154,,4.55e-05,1.29
841,4.6735,,4.54e-05,1.32
842,4.8961,,4.53e-05,1.34
843,4.7661,,4.52e-05,1.31
844,4.7012,,4.51e-05,1.32
845,4.6786,,4.50e-05,1.33
846,4.3625,,4.48e-05,1.33
847,4.4335,,4.47e-05,1.38
848,4.981,,4.46e-05,1.52
849,4.4962,,4.45e-05,1.34
850,4.4936,,4.44e-05,1.37
851,4.5706,,4.43e-05,1.36
852,4.7605,,4.42e-05,1.33
853,4.7531,,4.41e-05,1.36
854,4.6404,,4.40e-05,1.33
855,4.0813,,4.38e-05,1.32
856,4.6918,,4.37e-05,1.31
857,4.4084,,4.36e-05,1.3
858,4.3291,,4.35e-05,1.34
859,4.4348,,4.34e-05,1.35
860,4.5226,,4.33e-05,1.4
861,4.442,,4.32e-05,1.35
862,4.5778,,4.31e-05,1.36
863,4.385,,4.30e-05,1.31
864,4.7058,,4.28e-05,1.34
865,4.2415,,4.27e-05,1.35
866,4.1075,,4.26e-05,1.3
867,4.5623,,4.25e-05,1.3
868,4.7741,,4.24e-05,1.3
869,4.7619,,4.23e-05,1.37
870,4.5384,,4.22e-05,1.28
871,4.4248,,4.21e-05,1.33
872,4.2257,,4.20e-05,1.24
873,4.751,,4.18e-05,1.34
874,4.816,,4.17e-05,1.28
875,4.7157,,4.16e-05,1.29
876,4.4498,,4.15e-05,1.26
877,4.7222,,4.14e-05,1.27
878,4.4133,,4.13e-05,1.29
879,4.7535,,4.12e-05,1.29
880,4.4102,,4.11e-05,1.3
881,4.7351,,4.10e-05,1.23
882,4.5198,,4.09e-05,1.24
883,4.6405,,4.07e-05,1.3
884,4.3475,,4.06e-05,1.28
885,4.6535,,4.05e-05,1.27
886,4.4208,,4.04e-05,1.28
887,4.2791,,4.03e-05,1.26
888,4.4466,,4.02e-05,1.29
889,4.1981,,4.01e-05,1.28
890,4.7141,,4.00e-05,1.29
891,4.843,,3.99e-05,1.28
892,4.8295,,3.98e-05,1.3
893,4.6913,,3.96e-05,1.27
894,4.9175,,3.95e-05,1.32
895,4.9769,,3.94e-05,1.3
896,4.4678,,3.93e-05,1.31
897,4.579,,3.92e-05,1.37
898,4.4268,,3.91e-05,1.28
899,4.8932,,3.90e-05,1.3
900,4.8418,,3.89e-05,1.23
901,4.4521,,3.88e-05,1.3
902,4.9355,,3.87e-05,1.29
903,4.9061,,3.85e-05,1.28
904,4.4917,,3.84e-05,1.31
905,4.5524,,3.83e-05,1.31
906,5.031,,3.82e-05,1.27
907,4.9308,,3.81e-05,1.3
908,4.6555,,3.80e-05,1.49
909,4.2637,,3.79e-05,1.31
910,4.5865,,3.78e-05,1.27
911,4.272,,3.77e-05,1.3
912,4.6752,,3.76e-05,1.27
913,4.2885,,3.75e-05,1.29
914,4.789,,3.73e-05,1.29
915,4.2065,,3.72e-05,1.32
916,4.5236,,3.71e-05,1.31
917,4.4054,,3.70e-05,1.36
918,4.6339,,3.69e-05,1.28
919,4.7522,,3.68e-05,1.32
920,4.7187,,3.67e-05,1.32
921,4.3245,,3.66e-05,1.31
922,4.5934,,3.65e-05,1.33
923,4.557,,3.64e-05,1.3
924,4.3123,,3.63e-05,1.35
925,4.4876,,3.62e-05,1.33
926,4.5131,,3.61e-05,1.3
927,4.7138,,3.59e-05,1.44
928,4.751,,3.58e-05,1.67
929,4.6725,,3.57e-05,1.54
930,4.222,,3.56e-05,1.33
931,4.8819,,3.55e-05,1.55
932,4.4497,,3.54e-05,1.46
933,4.5506,,3.53e-05,1.41
934,4.2746,,3.52e-05,1.31
935,4.4192,,3.51e-05,1.41
936,4.371,,3.50e-05,1.31
937,4.1457,,3.49e-05,1.33
938,4.4894,,3.48e-05,1.58
939,4.7383,,3.47e-05,1.36
940,4.5232,,3.45e-05,1.37
941,4.3629,,3.44e-05,1.42
942,4.258,,3.43e-05,1.36
943,4.8889,,3.42e-05,1.3
944,4.5552,,3.41e-05,1.44
945,4.7106,,3.40e-05,1.32
946,4.694,,3.39e-05,1.34
947,4.7681,,3.38e-05,1.3
948,4.4369,,3.37e-05,1.44
949,4.8887,,3.36e-05,1.34
950,4.5078,,3.35e-05,1.42
951,4.6744,,3.34e-05,1.33
952,4.7011,,3.33e-05,1.39
953,4.5855,,3.32e-05,1.63
954,4.6617,,3.31e-05,1.31
955,4.2477,,3.30e-05,1.31
956,4.8168,,3.29e-05,1.3
957,4.977,,3.27e-05,1.3
958,4.7911,,3.26e-05,1.32
959,4.6346,,3.25e-05,1.29
960,4.8488,,3.24e-05,1.29
961,4.6869,,3.23e-05,1.26
962,4.381,,3.22e-05,1.28
963,4.6748,,3.21e-05,1.27
964,4.6139,,3.20e-05,1.25
965,4.1417,,3.19e-05,1.32
966,4.575,,3.18e-05,1.26
967,4.7799,,3.17e-05,1.26
968,4.3874,,3.16e-05,1.26
969,4.4014,,3.15e-05,1.25
970,4.4168,,3.14e-05,1.23
971,4.498,,3.13e-05,1.3
972,4.6197,,3.12e-05,1.31
973,4.717,,3.11e-05,1.31
974,4.6662,,3.10e-05,1.29
975,4.5943,,3.09e-05,1.31
976,4.7265,,3.08e-05,1.29
977,4.6635,,3.07e-05,1.27
978,3.9598,,3.06e-05,1.29
979,4.7282,,3.05e-05,1.25
980,4.712,,3.03e-05,1.27
981,4.2202,,3.02e-05,1.22
982,4.6002,,3.01e-05,1.29
983,4.2069,,3.00e-05,1.27
984,4.898,,2.99e-05,1.21
985,4.535,,2.98e-05,1.28
986,4.4198,,2.97e-05,1.26
987,4.7254,,2.96e-05,1.31
988,4.1039,,2.95e-05,1.27
989,4.858,,2.94e-05,1.22
990,4.3819,,2.93e-05,1.23
991,4.7279,,2.92e-05,1.27
992,4.8918,,2.91e-05,1.29
993,4.502,,2.90e-05,1.3
994,4.8174,,2.89e-05,1.31
995,4.8081,,2.88e-05,1.26
996,4.8061,,2.87e-05,1.28
997,4.9326,,2.86e-05,1.26
998,4.756,,2.85e-05,1.28
999,4.491,,2.84e-05,1.29
1000,4.8725,,2.83e-05,1.28
1000,,4.5607,2.83e-05,
1001,4.5866,,2.82e-05,1.13
1002,4.5562,,2.81e-05,1.39
1003,4.7614,,2.80e-05,1.35
1004,4.6156,,2.79e-05,1.23
1005,4.4603,,2.78e-05,1.34
1006,4.4621,,2.77e-05,1.3
1007,4.7049,,2.76e-05,1.43
1008,4.3758,,2.75e-05,1.25
1009,4.8354,,2.74e-05,1.37
1010,4.4898,,2.73e-05,1.29
1011,4.712,,2.72e-05,1.33
1012,4.6108,,2.71e-05,1.44
1013,4.3066,,2.70e-05,1.35
1014,4.5858,,2.69e-05,1.31
1015,4.3668,,2.68e-05,1.37
1016,4.5527,,2.67e-05,1.25
1017,4.5428,,2.66e-05,1.32
1018,4.2918,,2.65e-05,1.23
1019,4.7536,,2.64e-05,1.36
1020,4.5898,,2.63e-05,1.28
1021,4.5095,,2.62e-05,1.36
1022,4.8583,,2.61e-05,1.62
1023,4.4711,,2.60e-05,1.34
1024,4.4067,,2.59e-05,1.48
1025,4.7062,,2.58e-05,1.44
1026,4.8051,,2.57e-05,1.33
1027,4.4109,,2.56e-05,1.45
1028,4.5795,,2.55e-05,1.21
1029,4.1471,,2.54e-05,1.28
1030,4.6229,,2.53e-05,1.36
1031,4.611,,2.52e-05,1.29
1032,4.5756,,2.51e-05,1.38
1033,4.235,,2.50e-05,1.23
1034,4.5121,,2.49e-05,1.28
1035,4.4877,,2.48e-05,1.32
1036,4.7564,,2.47e-05,1.26
1037,4.5569,,2.46e-05,1.36
1038,4.8002,,2.45e-05,1.27
1039,4.6021,,2.45e-05,1.27
1040,4.6183,,2.44e-05,1.29
1041,4.6877,,2.43e-05,1.26
1042,4.7397,,2.42e-05,1.35
1043,4.7959,,2.41e-05,1.26
1044,4.6147,,2.40e-05,1.31
1045,4.6517,,2.39e-05,1.31
1046,4.5757,,2.38e-05,1.25
1047,4.689,,2.37e-05,1.39
1048,4.7518,,2.36e-05,1.21
1049,4.6639,,2.35e-05,1.35
1050,4.4929,,2.34e-05,1.31
1051,4.5066,,2.33e-05,1.33
1052,4.828,,2.32e-05,1.38
1053,4.6389,,2.31e-05,1.21
1054,4.4917,,2.30e-05,1.41
1055,4.8527,,2.29e-05,1.43
1056,4.8349,,2.28e-05,1.31
1057,4.3792,,2.27e-05,1.35
1058,4.5558,,2.26e-05,1.2
1059,4.7652,,2.25e-05,1.27
1060,4.448,,2.25e-05,1.38
1061,4.3969,,2.24e-05,1.25
1062,4.737,,2.23e-05,1.36
1063,4.5654,,2.22e-05,1.18
1064,4.7342,,2.21e-05,1.27
1065,4.8409,,2.20e-05,1.27
1066,4.3934,,2.19e-05,1.31
1067,4.3247,,2.18e-05,1.34
1068,4.8198,,2.17e-05,1.19
1069,4.8597,,2.16e-05,1.29
1070,4.4593,,2.15e-05,1.22
1071,4.4615,,2.14e-05,1.29
1072,4.772,,2.13e-05,1.39
1073,4.5263,,2.12e-05,1.17
1074,4.6658,,2.12e-05,1.24
1075,4.7902,,2.11e-05,1.29
1076,4.5644,,2.10e-05,1.26
1077,4.6395,,2.09e-05,1.33
1078,4.442,,2.08e-05,1.19
1079,4.551,,2.07e-05,1.22
1080,4.702,,2.06e-05,1.28
1081,4.5884,,2.05e-05,1.22
1082,4.908,,2.04e-05,1.27
1083,4.3915,,2.03e-05,1.19
1084,4.4799,,2.02e-05,1.23
1085,4.6661,,2.02e-05,1.25
1086,4.7355,,2.01e-05,1.26
1087,4.5455,,2.00e-05,1.28
1088,4.3315,,1.99e-05,1.17
1089,4.7178,,1.98e-05,1.25
1090,4.5208,,1.97e-05,1.26
1091,4.5318,,1.96e-05,1.46
1092,4.7433,,1.95e-05,1.59
1093,4.6204,,1.94e-05,1.25
1094,4.6429,,1.94e-05,1.55
1095,4.7817,,1.93e-05,1.46
1096,4.7125,,1.92e-05,1.42
1097,4.8444,,1.91e-05,1.47
1098,4.6447,,1.90e-05,1.19
1099,4.5218,,1.89e-05,1.36
1100,4.4539,,1.88e-05,1.49
1101,4.8248,,1.87e-05,1.4
1102,4.6207,,1.87e-05,1.46
1103,4.7275,,1.86e-05,1.29
1104,4.7027,,1.85e-05,1.44
1105,4.635,,1.84e-05,1.47
1106,4.2992,,1.83e-05,1.44
1107,4.7939,,1.82e-05,1.51
1108,4.8997,,1.81e-05,1.37
1109,4.5875,,1.80e-05,1.43
1110,4.5736,,1.80e-05,1.41
1111,4.5108,,1.79e-05,1.44
1112,4.7771,,1.78e-05,1.5
1113,4.7196,,1.77e-05,1.31
1114,4.4429,,1.76e-05,1.55
1115,4.4588,,1.75e-05,1.49
1116,4.6261,,1.74e-05,1.39
1117,4.673,,1.74e-05,1.42
1118,4.4943,,1.73e-05,1.23
1119,4.7377,,1.72e-05,1.38
1120,4.7727,,1.71e-05,1.28
1121,4.5031,,1.70e-05,1.28
1122,4.7263,,1.69e-05,1.37
1123,4.8134,,1.69e-05,1.18
1124,4.8171,,1.68e-05,1.3
1125,4.66,,1.67e-05,1.31
1126,4.6311,,1.66e-05,1.31
1127,4.9945,,1.65e-05,1.31
1128,4.3406,,1.64e-05,1.21
1129,4.7385,,1.63e-05,1.25
1130,4.4073,,1.63e-05,1.34
1131,4.5938,,1.62e-05,1.26
1132,4.6372,,1.61e-05,1.23
1133,4.4398,,1.60e-05,1.13
1134,4.8998,,1.59e-05,1.1
1135,4.5408,,1.59e-05,1.07
1136,4.9466,,1.58e-05,1.08
1137,4.6598,,1.57e-05,1.12
1138,4.6865,,1.56e-05,1.07
1139,4.6586,,1.55e-05,1.09
1140,4.5948,,1.54e-05,1.09
1141,4.6985,,1.54e-05,1.09
1142,4.4212,,1.53e-05,1.14
1143,4.8122,,1.52e-05,1.1
1144,4.6859,,1.51e-05,1.08
1145,4.7968,,1.50e-05,1.1
1146,4.7567,,1.50e-05,1.11
1147,5.1076,,1.49e-05,1.13
1148,4.2348,,1.48e-05,1.13
1149,4.2074,,1.47e-05,1.1
1150,4.4332,,1.46e-05,1.09
1151,4.3698,,1.46e-05,1.08
1152,4.3173,,1.45e-05,1.12
1153,4.7915,,1.44e-05,1.09
1154,4.5456,,1.43e-05,1.1
1155,4.6947,,1.43e-05,1.09
1156,4.6422,,1.42e-05,1.09
1157,4.7157,,1.41e-05,1.12
1158,4.8391,,1.40e-05,1.09
1159,4.6106,,1.39e-05,1.08
1160,4.5946,,1.39e-05,1.09
1161,4.7242,,1.38e-05,1.11
1162,4.645,,1.37e-05,1.13
1163,4.6806,,1.36e-05,1.05
1164,4.4701,,1.36e-05,1.08
1165,4.7845,,1.35e-05,1.1
1166,4.6632,,1.34e-05,1.08
1167,4.8502,,1.33e-05,1.1
1168,4.4384,,1.32e-05,1.05
1169,4.2325,,1.32e-05,1.08
1170,4.4183,,1.31e-05,1.06
1171,4.5692,,1.30e-05,1.1
1172,4.8846,,1.29e-05,1.1
1173,4.7361,,1.29e-05,1.05
1174,4.5968,,1.28e-05,1.1
1175,4.8137,,1.27e-05,1.08
1176,5.0939,,1.26e-05,1.08
1177,4.7276,,1.26e-05,1.09
1178,4.6876,,1.25e-05,1.05
1179,4.6112,,1.24e-05,1.08
1180,4.4924,,1.23e-05,1.1
1181,4.4851,,1.23e-05,1.05
1182,4.5326,,1.22e-05,1.09
1183,4.6973,,1.21e-05,1.05
1184,4.852,,1.21e-05,1.07
1185,4.5466,,1.20e-05,1.07
1186,4.6238,,1.19e-05,1.07
1187,4.6915,,1.18e-05,1.11
1188,4.6903,,1.18e-05,1.08
1189,4.6161,,1.17e-05,1.06
1190,4.6542,,1.16e-05,1.07
1191,4.7373,,1.15e-05,1.07
1192,4.6623,,1.15e-05,1.1
1193,4.4835,,1.14e-05,1.07
1194,4.6589,,1.13e-05,1.1
1195,4.4543,,1.13e-05,1.08
1196,4.7988,,1.12e-05,1.06
1197,4.4358,,1.11e-05,1.1
1198,4.3653,,1.10e-05,1.09
1199,4.6903,,1.10e-05,1.12
1200,4.6111,,1.09e-05,1.17
1201,4.2468,,1.08e-05,1.24
1202,4.819,,1.08e-05,1.08
1203,4.1592,,1.07e-05,1.16
1204,4.3406,,1.06e-05,1.14
1205,4.3218,,1.06e-05,1.07
1206,4.623,,1.05e-05,1.11
1207,4.56,,1.04e-05,1.11
1208,4.4812,,1.04e-05,1.08
1209,4.6445,,1.03e-05,1.1
1210,4.4752,,1.02e-05,1.12
1211,4.2615,,1.02e-05,1.12
1212,4.3364,,1.01e-05,1.13
1213,4.2879,,1.00e-05,1.09
1214,4.4819,,9.95e-06,1.09
1215,4.5633,,9.88e-06,1.09
1216,4.589,,9.81e-06,1.13
1217,4.3217,,9.75e-06,1.13
1218,4.5656,,9.68e-06,1.08
1219,4.4502,,9.62e-06,1.08
1220,4.3934,,9.55e-06,1.13
1221,4.2482,,9.48e-06,1.19
1222,4.7451,,9.42e-06,1.21
1223,4.352,,9.35e-06,1.16
1224,4.7207,,9.29e-06,1.06
1225,4.6811,,9.22e-06,1.08
1226,4.7082,,9.16e-06,1.09
1227,4.8059,,9.09e-06,1.1
1228,4.5169,,9.03e-06,1.05
1229,4.4137,,8.96e-06,1.07
1230,4.8807,,8.90e-06,1.07
1231,4.7788,,8.84e-06,1.07
1232,4.4562,,8.77e-06,1.1
1233,4.7342,,8.71e-06,1.06
1234,4.5798,,8.65e-06,1.09
1235,4.5899,,8.58e-06,1.09
1236,4.5889,,8.52e-06,1.08
1237,4.6571,,8.46e-06,1.16
1238,4.5606,,8.40e-06,1.13
1239,4.5932,,8.33e-06,1.14
1240,4.6701,,8.27e-06,1.16
1241,4.4862,,8.21e-06,1.14
1242,4.6151,,8.15e-06,1.14
1243,4.7821,,8.09e-06,1.17
1244,4.6168,,8.03e-06,1.23
1245,4.629,,7.96e-06,1.13
1246,4.6362,,7.90e-06,1.11
1247,4.7357,,7.84e-06,1.13
1248,4.414,,7.78e-06,1.12
1249,4.6021,,7.72e-06,1.11
1250,4.6956,,7.66e-06,1.13
1250,,4.559,7.66e-06,
1251,4.5814,,7.60e-06,1.0
1252,4.4206,,7.54e-06,1.1
1253,4.5032,,7.49e-06,1.06
1254,4.622,,7.43e-06,1.1
1255,4.6563,,7.37e-06,1.11
1256,4.6311,,7.31e-06,1.05
1257,4.5704,,7.25e-06,1.09
1258,4.5032,,7.19e-06,1.07
1259,4.7273,,7.14e-06,1.08
1260,4.6286,,7.08e-06,1.05
1261,4.9984,,7.02e-06,1.05
1262,4.7261,,6.96e-06,1.11
1263,4.3215,,6.91e-06,1.06
1264,4.7733,,6.85e-06,1.06
1265,4.4582,,6.79e-06,1.08
1266,4.7347,,6.74e-06,1.09
1267,4.631,,6.68e-06,1.11
1268,4.6144,,6.62e-06,1.06
1269,4.6457,,6.57e-06,1.11
1270,4.7576,,6.51e-06,1.08
1271,4.5665,,6.46e-06,1.09
1272,4.6697,,6.40e-06,1.09
1273,4.5173,,6.35e-06,1.06
1274,4.7946,,6.29e-06,1.07
1275,4.7123,,6.24e-06,1.07
1276,4.4354,,6.18e-06,1.06
1277,4.5045,,6.13e-06,1.1
1278,4.5256,,6.08e-06,1.08
1279,4.7763,,6.02e-06,1.08
1280,4.7208,,5.97e-06,1.07
1281,4.2589,,5.92e-06,1.05
1282,4.6252,,5.86e-06,1.08
1283,4.4914,,5.81e-06,1.05
1284,4.5756,,5.76e-06,1.09
1285,4.4583,,5.71e-06,1.07
1286,4.418,,5.66e-06,1.06
1287,4.8772,,5.60e-06,1.09
1288,4.6638,,5.55e-06,1.04
1289,4.4222,,5.50e-06,1.06
1290,4.6133,,5.45e-06,1.06
1291,4.5728,,5.40e-06,1.06
1292,4.6849,,5.35e-06,1.09
1293,4.5252,,5.30e-06,1.08
1294,4.6374,,5.25e-06,1.05
1295,4.2881,,5.20e-06,1.06
1296,4.5826,,5.15e-06,1.06
1297,4.6616,,5.10e-06,1.11
1298,4.7331,,5.05e-06,1.04
1299,4.5886,,5.00e-06,1.05
1300,4.6747,,4.95e-06,1.06
1301,4.5928,,4.90e-06,1.07
1302,4.675,,4.85e-06,1.11
1303,4.8465,,4.81e-06,1.04
1304,4.6059,,4.76e-06,1.05
1305,4.4183,,4.71e-06,1.06
1306,4.4091,,4.66e-06,1.06
1307,4.7393,,4.62e-06,1.1
1308,4.6881,,4.57e-06,1.08
1309,4.7775,,4.52e-06,1.07
1310,4.7096,,4.48e-06,1.07
1311,4.5843,,4.43e-06,1.05
1312,4.5297,,4.38e-06,1.07
1313,4.829,,4.34e-06,1.06
1314,4.8867,,4.29e-06,1.13
1315,4.7157,,4.25e-06,1.04
1316,4.8275,,4.20e-06,1.07
1317,4.5454,,4.16e-06,1.11
1318,4.467,,4.11e-06,1.06
1319,4.8222,,4.07e-06,1.07
1320,4.5967,,4.02e-06,1.09
1321,4.9325,,3.98e-06,1.05
1322,4.5349,,3.94e-06,1.1
1323,4.5749,,3.89e-06,1.09
1324,4.7336,,3.85e-06,1.08
1325,4.8407,,3.81e-06,1.05
1326,4.8207,,3.76e-06,1.08
1327,4.7868,,3.72e-06,1.09
1328,4.7054,,3.68e-06,1.05
1329,4.4201,,3.64e-06,1.09
1330,4.7543,,3.59e-06,1.08
1331,4.6194,,3.55e-06,1.06
1332,4.4756,,3.51e-06,1.09
1333,4.4392,,3.47e-06,1.06
1334,4.3775,,3.43e-06,1.07
1335,4.9893,,3.39e-06,1.07
1336,4.489,,3.35e-06,1.07
1337,4.4712,,3.31e-06,1.1
1338,4.9824,,3.27e-06,1.06
1339,4.5481,,3.23e-06,1.06
1340,4.7546,,3.19e-06,1.07
1341,4.2652,,3.15e-06,1.07
1342,4.5996,,3.11e-06,1.1
1343,4.6368,,3.07e-06,1.06
1344,4.4286,,3.03e-06,1.06
1345,4.2826,,2.99e-06,1.07
1346,4.6338,,2.96e-06,1.07
1347,5.0173,,2.92e-06,1.11
1348,4.3786,,2.88e-06,1.06
1349,4.8328,,2.84e-06,1.07
1350,4.7583,,2.81e-06,1.07
1351,4.256,,2.77e-06,1.07
1352,4.8002,,2.73e-06,1.1
1353,4.7472,,2.70e-06,1.09
1354,4.5014,,2.66e-06,1.05
1355,4.5491,,2.62e-06,1.06
1356,4.8755,,2.59e-06,1.07
1357,4.2921,,2.55e-06,1.12
1358,4.7924,,2.52e-06,1.08
1359,4.7014,,2.48e-06,1.06
1360,4.584,,2.45e-06,1.06
1361,4.4155,,2.41e-06,1.07
1362,4.3789,,2.38e-06,1.1
1363,4.5003,,2.34e-06,1.06
1364,4.5216,,2.31e-06,1.06
1365,4.6328,,2.28e-06,1.06
1366,4.4609,,2.24e-06,1.07
1367,4.5142,,2.21e-06,1.09
1368,4.4438,,2.18e-06,1.06
1369,4.6737,,2.14e-06,1.07
1370,4.5179,,2.11e-06,1.07
1371,4.6378,,2.08e-06,1.07
1372,4.4965,,2.05e-06,1.11
1373,4.417,,2.02e-06,1.06
1374,4.717,,1.99e-06,1.06
1375,4.4165,,1.95e-06,1.06
1376,4.1973,,1.92e-06,1.06
1377,4.5506,,1.89e-06,1.11
1378,4.7038,,1.86e-06,1.05
1379,4.8961,,1.83e-06,1.08
1380,4.8239,,1.80e-06,1.07
1381,4.385,,1.77e-06,1.07
1382,4.7716,,1.74e-06,1.08
1383,4.7178,,1.71e-06,1.05
1384,4.3512,,1.68e-06,1.06
1385,4.7744,,1.66e-06,1.07
1386,4.6728,,1.63e-06,1.09
1387,4.4362,,1.60e-06,1.1
1388,4.8972,,1.57e-06,1.1
1389,4.5247,,1.54e-06,1.06
1390,4.5572,,1.52e-06,1.05
1391,4.778,,1.49e-06,1.08
1392,4.5324,,1.46e-06,1.1
1393,4.5091,,1.43e-06,1.04
1394,4.5868,,1.41e-06,1.05
1395,4.4586,,1.38e-06,1.07
1396,4.4241,,1.36e-06,1.13
1397,4.7202,,1.33e-06,1.11
1398,4.5058,,1.30e-06,1.04
1399,4.6572,,1.28e-06,1.05
1400,4.8242,,1.25e-06,1.06
1401,4.592,,1.23e-06,1.06
1402,4.71,,1.20e-06,1.08
1403,4.7024,,1.18e-06,1.05
1404,4.4725,,1.16e-06,1.06
1405,4.5106,,1.13e-06,1.09
1406,4.8011,,1.11e-06,1.06
1407,4.7101,,1.08e-06,1.08
1408,4.5246,,1.06e-06,1.04
1409,4.7563,,1.04e-06,1.05
1410,4.7528,,1.02e-06,1.09
1411,4.7911,,9.94e-07,1.07
1412,4.8513,,9.72e-07,1.07
1413,4.9239,,9.50e-07,1.06
1414,4.6657,,9.28e-07,1.07
1415,4.8995,,9.07e-07,1.07
1416,4.3715,,8.86e-07,1.05
1417,4.7822,,8.65e-07,1.09
1418,4.4953,,8.44e-07,1.05
1419,4.3722,,8.24e-07,1.05
1420,4.2785,,8.04e-07,1.05
1421,4.5881,,7.84e-07,1.06
1422,4.5188,,7.64e-07,1.1
1423,4.3617,,7.45e-07,1.07
1424,4.3702,,7.25e-07,1.04
1425,4.7546,,7.06e-07,1.08
1426,4.665,,6.88e-07,1.07
1427,4.1917,,6.69e-07,1.09
1428,4.5735,,6.51e-07,1.04
1429,4.6406,,6.33e-07,1.05
1430,4.3194,,6.16e-07,1.06
1431,4.8194,,5.98e-07,1.06
1432,4.3077,,5.81e-07,1.09
1433,4.7441,,5.64e-07,1.05
1434,4.5707,,5.47e-07,1.05
1435,4.7071,,5.31e-07,1.05
1436,4.6949,,5.15e-07,1.05
1437,4.5777,,4.99e-07,1.1
1438,4.0903,,4.83e-07,1.06
1439,4.818,,4.68e-07,1.08
1440,4.7004,,4.53e-07,1.05
1441,4.778,,4.38e-07,1.04
1442,4.7155,,4.23e-07,1.11
1443,4.8483,,4.08e-07,1.08
1444,4.8074,,3.94e-07,1.1
