step,train_loss,val_loss,lr,sec_per_step
733,2.0566,,5.75e-05,0.99
734,2.3903,,5.74e-05,0.97
735,1.6993,,5.73e-05,0.99
736,1.8974,,5.72e-05,0.96
737,2.7462,,5.70e-05,0.98
738,2.5615,,5.69e-05,1.01
739,2.6125,,5.68e-05,1.02
740,2.7491,,5.67e-05,1.0
741,2.6738,,5.66e-05,1.03
742,2.1042,,5.65e-05,1.03
743,2.7358,,5.64e-05,0.99
744,2.42,,5.63e-05,0.96
745,2.9842,,5.62e-05,0.97
746,2.7466,,5.60e-05,0.96
747,2.6852,,5.59e-05,0.99
748,2.5255,,5.58e-05,0.99
749,1.9767,,5.57e-05,1.02
750,2.617,,5.56e-05,1.03
750,,2.284,5.56e-05,
751,1.9877,,5.55e-05,1.03
752,2.5149,,5.54e-05,0.96
753,2.1903,,5.53e-05,1.03
754,2.5368,,5.52e-05,0.97
755,3.035,,5.50e-05,0.97
756,3.3246,,5.49e-05,0.98
757,2.2613,,5.48e-05,0.98
758,2.4905,,5.47e-05,1.0
759,2.6091,,5.46e-05,0.98
760,1.9975,,5.45e-05,0.98
761,1.5958,,5.44e-05,0.99
762,3.0762,,5.43e-05,0.98
763,2.0956,,5.41e-05,1.01
764,2.0462,,5.40e-05,0.98
765,1.8194,,5.39e-05,0.98
766,2.6432,,5.38e-05,0.96
767,2.5183,,5.37e-05,0.95
768,2.5001,,5.36e-05,0.96
769,2.1185,,5.35e-05,0.97
770,1.9718,,5.34e-05,0.97
771,2.8957,,5.33e-05,0.97
772,2.4398,,5.31e-05,0.99
773,2.3789,,5.30e-05,0.98
774,2.4064,,5.29e-05,0.97
775,2.6138,,5.28e-05,0.95
776,1.7764,,5.27e-05,0.97
777,2.1825,,5.26e-05,0.95
778,2.6221,,5.25e-05,1.0
779,1.9737,,5.24e-05,0.95
780,1.9717,,5.22e-05,0.97
781,2.5417,,5.21e-05,0.96
782,2.2189,,5.20e-05,0.96
783,1.906,,5.19e-05,0.97
784,2.4213,,5.18e-05,0.96
785,2.9518,,5.17e-05,0.95
786,2.3775,,5.16e-05,0.97
787,2.2812,,5.15e-05,0.95
788,1.6697,,5.13e-05,0.97
789,2.2851,,5.12e-05,0.96
790,2.0625,,5.11e-05,0.96
791,2.3557,,5.10e-05,0.96
792,2.5199,,5.09e-05,0.97
793,2.5811,,5.08e-05,0.98
794,2.5626,,5.07e-05,0.97
795,2.3632,,5.06e-05,0.99
796,2.8878,,5.04e-05,0.97
797,2.6094,,5.03e-05,0.97
798,2.6256,,5.02e-05,0.98
799,2.2025,,5.01e-05,0.97
800,2.5083,,5.00e-05,0.97
801,2.6915,,4.99e-05,0.98
802,2.263,,4.98e-05,0.98
803,2.0401,,4.97e-05,0.98
804,2.1056,,4.96e-05,0.98
805,2.5023,,4.94e-05,0.97
806,1.5673,,4.93e-05,0.99
807,2.2187,,4.92e-05,1.0
808,2.1096,,4.91e-05,1.0
809,2.3084,,4.90e-05,1.0
810,2.4474,,4.89e-05,0.99
811,2.0581,,4.88e-05,0.99
812,2.8293,,4.87e-05,0.98
813,3.0674,,4.85e-05,1.0
814,2.2157,,4.84e-05,1.01
815,2.3165,,4.83e-05,1.0
816,2.742,,4.82e-05,1.0
817,3.0725,,4.81e-05,1.01
818,2.7044,,4.80e-05,1.02
819,2.9795,,4.79e-05,1.01
820,3.0921,,4.78e-05,1.04
821,1.9515,,4.76e-05,1.05
822,2.0776,,4.75e-05,1.01
823,1.545,,4.74e-05,1.01
824,1.9925,,4.73e-05,1.01
825,1.9827,,4.72e-05,1.01
826,1.9427,,4.71e-05,1.02
827,2.6216,,4.70e-05,1.01
828,2.6867,,4.69e-05,1.01
829,2.7937,,4.67e-05,1.04
830,2.3472,,4.66e-05,1.02
831,2.7133,,4.65e-05,1.02
832,2.0366,,4.64e-05,1.02
833,2.3397,,4.63e-05,1.03
834,3.2622,,4.62e-05,1.03
835,2.2586,,4.61e-05,1.01
836,2.1658,,4.60e-05,1.03
837,2.8445,,4.59e-05,1.09
838,2.3486,,4.57e-05,1.06
839,2.3645,,4.56e-05,1.03
840,2.2791,,4.55e-05,1.1
841,1.8721,,4.54e-05,1.05
842,2.5419,,4.53e-05,1.04
843,2.4221,,4.52e-05,1.04
844,2.512,,4.51e-05,1.05
845,2.4505,,4.50e-05,1.04
846,2.7497,,4.48e-05,1.06
847,2.1786,,4.47e-05,1.06
848,2.3605,,4.46e-05,1.13
849,2.9135,,4.45e-05,1.13
850,2.5208,,4.44e-05,1.1
851,2.4222,,4.43e-05,1.15
852,2.2267,,4.42e-05,1.05
853,2.8183,,4.41e-05,1.04
854,2.3713,,4.40e-05,1.05
855,1.24,,4.38e-05,1.08
856,2.9525,,4.37e-05,1.04
857,2.3922,,4.36e-05,1.12
858,2.5659,,4.35e-05,1.18
859,1.8456,,4.34e-05,1.2
860,2.2045,,4.33e-05,1.06
861,2.0545,,4.32e-05,1.06
862,2.2311,,4.31e-05,1.08
863,1.8434,,4.30e-05,1.08
864,2.6174,,4.28e-05,1.08
865,2.0593,,4.27e-05,1.09
866,2.1447,,4.26e-05,1.21
867,1.7487,,4.25e-05,1.23
868,2.7406,,4.24e-05,1.24
869,1.6434,,4.23e-05,1.24
870,2.0246,,4.22e-05,1.13
871,2.3383,,4.21e-05,1.11
872,1.5177,,4.20e-05,1.19
873,2.3064,,4.18e-05,1.23
874,2.6047,,4.17e-05,1.26
875,2.4671,,4.16e-05,1.23
876,2.5952,,4.15e-05,1.24
877,2.1631,,4.14e-05,1.18
878,1.9741,,4.13e-05,1.17
879,2.8511,,4.12e-05,1.16
880,2.4904,,4.11e-05,1.17
881,2.0497,,4.10e-05,1.19
882,2.9509,,4.09e-05,1.17
883,2.0521,,4.07e-05,1.17
884,1.828,,4.06e-05,1.16
885,2.3078,,4.05e-05,1.19
886,2.4015,,4.04e-05,1.18
887,2.8088,,4.03e-05,1.19
888,2.241,,4.02e-05,1.19
889,2.4132,,4.01e-05,1.17
890,2.7095,,4.00e-05,1.14
891,3.0772,,3.99e-05,1.12
892,2.046,,3.98e-05,1.15
893,2.5049,,3.96e-05,1.15
894,2.2238,,3.95e-05,1.18
895,2.7385,,3.94e-05,1.17
896,2.4468,,3.93e-05,1.17
897,1.9867,,3.92e-05,1.12
898,2.138,,3.91e-05,1.12
899,2.3467,,3.90e-05,1.16
900,2.98,,3.89e-05,1.14
901,2.0979,,3.88e-05,1.11
902,1.9095,,3.87e-05,1.11
903,2.0614,,3.85e-05,1.11
904,1.9325,,3.84e-05,1.12
905,2.0489,,3.83e-05,1.12
906,2.5954,,3.82e-05,1.11
907,2.546,,3.81e-05,1.12
908,1.9829,,3.80e-05,1.12
909,2.1048,,3.79e-05,1.11
910,2.803,,3.78e-05,1.12
911,1.6452,,3.77e-05,1.13
912,2.211,,3.76e-05,1.13
913,2.2641,,3.75e-05,1.12
914,2.4613,,3.73e-05,1.12
915,2.0979,,3.72e-05,1.12
916,2.3856,,3.71e-05,1.12
917,2.0789,,3.70e-05,1.12
918,2.6756,,3.69e-05,1.1
919,2.7363,,3.68e-05,1.1
920,2.8282,,3.67e-05,1.11
921,2.3519,,3.66e-05,1.12
922,2.5008,,3.65e-05,1.12
923,2.6784,,3.64e-05,1.12
924,1.9568,,3.63e-05,1.13
925,2.0026,,3.62e-05,1.13
926,2.2016,,3.61e-05,1.13
927,1.9288,,3.59e-05,1.13
928,2.6084,,3.58e-05,1.1
929,2.5045,,3.57e-05,1.13
930,2.7235,,3.56e-05,1.09
931,2.1853,,3.55e-05,1.1
932,2.6465,,3.54e-05,1.09
933,1.9155,,3.53e-05,1.1
934,2.459,,3.52e-05,1.14
935,2.3673,,3.51e-05,1.13
936,2.6935,,3.50e-05,1.12
937,2.0105,,3.49e-05,1.15
938,2.271,,3.48e-05,1.13
939,2.047,,3.47e-05,1.15
940,2.3769,,3.45e-05,1.14
941,1.8854,,3.44e-05,1.11
942,2.0648,,3.43e-05,1.11
943,2.6752,,3.42e-05,1.09
944,2.3299,,3.41e-05,1.1
945,3.2849,,3.40e-05,1.1
946,2.5982,,3.39e-05,1.11
947,2.0988,,3.38e-05,1.11
948,2.6547,,3.37e-05,1.11
949,2.9825,,3.36e-05,1.13
950,2.6286,,3.35e-05,1.12
951,1.9329,,3.34e-05,1.1
952,2.4546,,3.33e-05,1.13
953,2.3801,,3.32e-05,1.15
954,2.1265,,3.31e-05,1.12
955,2.7888,,3.30e-05,1.11
956,2.5022,,3.29e-05,1.1
957,3.3035,,3.27e-05,1.1
958,2.0944,,3.26e-05,1.12
959,2.6292,,3.25e-05,1.11
960,3.1019,,3.24e-05,1.11
961,2.577,,3.23e-05,1.1
962,1.5546,,3.22e-05,1.11
963,2.5899,,3.21e-05,1.11
964,2.0698,,3.20e-05,1.11
965,2.65,,3.19e-05,1.14
966,2.5322,,3.18e-05,1.2
967,2.5287,,3.17e-05,1.14
968,2.9614,,3.16e-05,1.1
969,2.9058,,3.15e-05,1.09
970,1.8221,,3.14e-05,1.12
971,1.8487,,3.13e-05,1.11
972,1.8578,,3.12e-05,1.12
973,2.4523,,3.11e-05,1.12
974,2.0095,,3.10e-05,1.11
975,1.6885,,3.09e-05,1.11
976,2.3279,,3.08e-05,1.1
977,2.3345,,3.07e-05,1.11
978,1.3803,,3.06e-05,1.12
979,2.1259,,3.05e-05,1.32
980,2.5316,,3.03e-05,1.75
981,2.2353,,3.02e-05,1.56
982,2.6908,,3.01e-05,1.48
983,1.985,,3.00e-05,1.41
984,2.5574,,2.99e-05,1.39
985,2.4912,,2.98e-05,1.43
986,2.1065,,2.97e-05,1.37
987,2.5238,,2.96e-05,1.27
988,2.5123,,2.95e-05,1.3
989,2.4705,,2.94e-05,1.3
990,1.6318,,2.93e-05,1.3
991,2.3974,,2.92e-05,1.27
992,2.2988,,2.91e-05,1.74
993,2.727,,2.90e-05,1.77
994,2.0624,,2.89e-05,1.88
995,2.419,,2.88e-05,1.6
996,2.2963,,2.87e-05,2.1
997,3.054,,2.86e-05,1.83
998,2.8086,,2.85e-05,1.71
999,2.4994,,2.84e-05,1.53
1000,2.3449,,2.83e-05,1.48
1000,,2.2802,2.83e-05,
1001,2.1585,,2.82e-05,1.53
1002,2.3241,,2.81e-05,1.55
1003,2.6559,,2.80e-05,1.45
1004,3.0258,,2.79e-05,1.44
1005,1.0662,,2.78e-05,1.42
1006,2.3781,,2.77e-05,1.38
1007,2.0263,,2.76e-05,1.67
1008,1.8003,,2.75e-05,1.4
1009,2.2098,,2.74e-05,1.27
1010,2.594,,2.73e-05,1.29
1011,2.4509,,2.72e-05,1.49
1012,2.1143,,2.71e-05,1.52
1013,2.7487,,2.70e-05,1.27
1014,2.4105,,2.69e-05,1.18
1015,1.8457,,2.68e-05,1.2
1016,2.2643,,2.67e-05,1.2
1017,2.0818,,2.66e-05,1.2
1018,1.9633,,2.65e-05,1.18
1019,2.2521,,2.64e-05,1.17
1020,2.5729,,2.63e-05,1.17
1021,2.6824,,2.62e-05,1.19
1022,2.4708,,2.61e-05,1.2
1023,2.4618,,2.60e-05,1.21
1024,2.5308,,2.59e-05,1.22
1025,2.2175,,2.58e-05,1.2
1026,3.2514,,2.57e-05,1.19
1027,2.549,,2.56e-05,1.23
1028,2.4701,,2.55e-05,1.2
1029,1.7069,,2.54e-05,1.19
1030,1.9412,,2.53e-05,1.2
1031,2.0659,,2.52e-05,1.2
1032,2.4042,,2.51e-05,1.21
1033,1.5864,,2.50e-05,1.19
1034,1.7346,,2.49e-05,1.18
1035,2.2023,,2.48e-05,1.2
1036,2.2937,,2.47e-05,1.2
1037,2.3405,,2.46e-05,1.22
1038,1.7372,,2.45e-05,1.19
1039,2.2462,,2.45e-05,1.21
1040,2.8703,,2.44e-05,1.19
1041,1.9741,,2.43e-05,1.2
1042,2.7976,,2.42e-05,1.2
1043,2.4843,,2.41e-05,1.2
1044,2.5066,,2.40e-05,1.22
1045,2.8619,,2.39e-05,1.22
1046,2.2129,,2.38e-05,1.21
1047,2.1968,,2.37e-05,1.24
1048,2.806,,2.36e-05,1.21
1049,2.7823,,2.35e-05,1.2
1050,2.4177,,2.34e-05,1.17
1051,2.1975,,2.33e-05,1.17
1052,2.2987,,2.32e-05,1.19
1053,2.1399,,2.31e-05,1.17
1054,2.6932,,2.30e-05,1.18
1055,2.8091,,2.29e-05,1.17
1056,2.8351,,2.28e-05,1.16
1057,2.2158,,2.27e-05,1.16
1058,2.1922,,2.26e-05,1.14
1059,2.7188,,2.25e-05,1.12
1060,2.6623,,2.25e-05,1.14
1061,2.5365,,2.24e-05,1.14
1062,2.6833,,2.23e-05,1.17
1063,2.693,,2.22e-05,1.14
1064,2.7837,,2.21e-05,1.15
1065,2.7107,,2.20e-05,1.15
1066,2.5545,,2.19e-05,1.14
1067,2.734,,2.18e-05,1.17
1068,2.1095,,2.17e-05,1.13
1069,2.3209,,2.16e-05,1.14
1070,1.8842,,2.15e-05,1.14
1071,2.4718,,2.14e-05,1.15
1072,1.8073,,2.13e-05,1.16
1073,2.3386,,2.12e-05,1.13
1074,2.1896,,2.12e-05,1.25
1075,2.8748,,2.11e-05,1.26
1076,2.7741,,2.10e-05,1.19
1077,2.5982,,2.09e-05,1.21
1078,2.3842,,2.08e-05,1.16
1079,2.3798,,2.07e-05,1.19
1080,2.9882,,2.06e-05,1.15
1081,2.1768,,2.05e-05,1.15
1082,2.3153,,2.04e-05,1.16
1083,2.0924,,2.03e-05,1.12
1084,1.3546,,2.02e-05,1.14
1085,2.0759,,2.02e-05,1.14
1086,2.1798,,2.01e-05,1.14
1087,2.1285,,2.00e-05,1.15
1088,2.0908,,1.99e-05,1.12
1089,2.6479,,1.98e-05,1.16
1090,1.9625,,1.97e-05,1.18
1091,2.4719,,1.96e-05,1.17
1092,2.347,,1.95e-05,1.17
1093,2.7699,,1.94e-05,1.14
1094,2.0538,,1.94e-05,1.16
1095,2.5438,,1.93e-05,1.15
1096,2.0768,,1.92e-05,1.18
1097,2.7708,,1.91e-05,1.23
1098,1.8537,,1.90e-05,1.17
1099,2.4316,,1.89e-05,1.15
1100,2.2106,,1.88e-05,1.16
1101,2.8843,,1.87e-05,1.22
1102,2.7664,,1.87e-05,1.29
1103,2.8552,,1.86e-05,1.21
1104,2.2361,,1.85e-05,1.21
1105,2.7919,,1.84e-05,1.21
1106,1.9113,,1.83e-05,1.22
1107,2.3795,,1.82e-05,1.24
1108,2.9999,,1.81e-05,1.17
1109,2.7638,,1.80e-05,1.21
1110,2.1019,,1.80e-05,1.21
1111,2.311,,1.79e-05,1.21
1112,2.8587,,1.78e-05,1.24
1113,1.8745,,1.77e-05,1.17
1114,2.0289,,1.76e-05,1.17
1115,2.3937,,1.75e-05,1.17
1116,2.4561,,1.74e-05,1.16
1117,2.4893,,1.74e-05,1.17
1118,2.8522,,1.73e-05,1.14
1119,3.0523,,1.72e-05,1.15
1120,2.8573,,1.71e-05,1.14
1121,2.3623,,1.70e-05,1.14
1122,3.0025,,1.69e-05,1.17
1123,2.2657,,1.69e-05,1.14
1124,2.4763,,1.68e-05,1.16
1125,2.6806,,1.67e-05,1.15
1126,2.1062,,1.66e-05,1.14
1127,2.6638,,1.65e-05,1.15
1128,2.4969,,1.64e-05,1.13
1129,2.4894,,1.63e-05,1.13
1130,2.2597,,1.63e-05,1.18
1131,2.6281,,1.62e-05,1.16
1132,2.9456,,1.61e-05,1.16
1133,2.151,,1.60e-05,1.15
1134,2.5709,,1.59e-05,1.14
1135,2.7971,,1.59e-05,1.15
1136,2.3261,,1.58e-05,1.16
1137,2.4913,,1.57e-05,1.16
1138,2.4521,,1.56e-05,1.12
1139,1.7347,,1.55e-05,1.14
1140,2.5786,,1.54e-05,1.14
1141,2.2969,,1.54e-05,1.15
1142,2.2267,,1.53e-05,1.16
1143,2.4293,,1.52e-05,1.14
1144,2.3302,,1.51e-05,1.14
1145,2.6519,,1.50e-05,1.16
1146,3.0857,,1.50e-05,1.16
1147,2.806,,1.49e-05,1.17
1148,2.1881,,1.48e-05,1.15
1149,2.4698,,1.47e-05,1.15
1150,2.2787,,1.46e-05,1.16
1151,2.4709,,1.46e-05,1.17
1152,2.06,,1.45e-05,1.17
1153,3.4476,,1.44e-05,1.15
1154,2.2348,,1.43e-05,1.17
1155,2.8033,,1.43e-05,1.15
1156,2.1357,,1.42e-05,1.15
1157,2.8323,,1.41e-05,1.17
1158,3.0285,,1.40e-05,1.14
1159,2.1077,,1.39e-05,1.13
1160,2.5369,,1.39e-05,1.15
1161,2.6525,,1.38e-05,1.14
1162,1.4651,,1.37e-05,1.17
1163,2.1769,,1.36e-05,1.16
1164,2.3573,,1.36e-05,1.15
1165,2.1765,,1.35e-05,1.14
1166,2.1687,,1.34e-05,1.15
1167,2.3811,,1.33e-05,1.18
1168,1.8271,,1.32e-05,1.15
1169,2.0966,,1.32e-05,1.16
1170,1.9873,,1.31e-05,1.14
1171,1.8365,,1.30e-05,1.15
1172,2.4315,,1.29e-05,1.17
1173,2.4271,,1.29e-05,1.16
1174,1.9875,,1.28e-05,1.15
1175,2.0064,,1.27e-05,1.15
1176,2.5519,,1.26e-05,1.16
1177,2.2722,,1.26e-05,1.18
1178,2.6931,,1.25e-05,1.2
1179,2.2815,,1.24e-05,1.21
1180,2.1089,,1.23e-05,1.22
1181,2.6141,,1.23e-05,1.19
1182,2.2717,,1.22e-05,1.21
1183,2.622,,1.21e-05,1.16
1184,2.2665,,1.21e-05,1.16
1185,2.1266,,1.20e-05,1.15
1186,2.6632,,1.19e-05,1.14
1187,2.3329,,1.18e-05,1.15
1188,2.8748,,1.18e-05,1.13
1189,2.8224,,1.17e-05,1.15
1190,2.6099,,1.16e-05,1.15
1191,2.6228,,1.15e-05,1.14
1192,2.0572,,1.15e-05,1.17
1193,2.0288,,1.14e-05,1.13
1194,2.7838,,1.13e-05,1.14
1195,2.601,,1.13e-05,1.15
1196,2.7114,,1.12e-05,1.13
1197,2.4229,,1.11e-05,1.18
1198,2.0301,,1.10e-05,1.14
1199,2.9963,,1.10e-05,1.15
1200,2.3983,,1.09e-05,1.14
1201,1.8741,,1.08e-05,1.14
1202,2.3238,,1.08e-05,1.24
1203,2.5256,,1.07e-05,1.23
1204,2.0721,,1.06e-05,1.21
1205,2.0763,,1.06e-05,1.21
1206,2.6818,,1.05e-05,1.22
1207,2.7243,,1.04e-05,1.22
1208,1.7387,,1.04e-05,1.18
1209,2.6376,,1.03e-05,1.19
1210,2.1852,,1.02e-05,1.22
1211,1.8998,,1.02e-05,1.2
1212,2.6778,,1.01e-05,1.22
1213,1.8522,,1.00e-05,1.19
1214,2.1078,,9.95e-06,1.19
1215,2.2169,,9.88e-06,1.21
1216,2.3504,,9.81e-06,1.23
1217,2.1288,,9.75e-06,1.25
1218,2.6907,,9.68e-06,1.22
1219,2.6231,,9.62e-06,1.21
1220,2.0578,,9.55e-06,1.18
1221,2.2965,,9.48e-06,1.18
1222,2.7752,,9.42e-06,1.21
1223,2.7878,,9.35e-06,1.19
1224,2.947,,9.29e-06,1.2
1225,1.6784,,9.22e-06,1.21
1226,2.5255,,9.16e-06,1.19
1227,1.8966,,9.09e-06,1.2
1228,1.9015,,9.03e-06,1.16
1229,2.4323,,8.96e-06,1.18
1230,2.4034,,8.90e-06,1.17
1231,1.5679,,8.84e-06,1.16
1232,2.1847,,8.77e-06,1.2
1233,3.1502,,8.71e-06,1.17
1234,2.2587,,8.65e-06,1.18
1235,2.8502,,8.58e-06,1.17
1236,2.9872,,8.52e-06,1.17
1237,2.1384,,8.46e-06,1.22
1238,2.0086,,8.40e-06,1.16
1239,2.3601,,8.33e-06,1.17
1240,2.3612,,8.27e-06,1.19
1241,2.6736,,8.21e-06,1.19
1242,2.3125,,8.15e-06,1.18
1243,2.5867,,8.09e-06,1.16
1244,1.9433,,8.03e-06,1.21
1245,2.4995,,7.96e-06,1.19
1246,2.511,,7.90e-06,1.17
1247,2.1264,,7.84e-06,1.21
1248,2.1418,,7.78e-06,1.17
1249,2.2044,,7.72e-06,1.22
1250,2.5344,,7.66e-06,1.17
1250,,2.2786,7.66e-06,
1251,1.779,,7.60e-06,1.26
1252,2.4123,,7.54e-06,1.46
1253,2.5917,,7.49e-06,1.37
1254,2.4063,,7.43e-06,1.37
1255,2.2237,,7.37e-06,1.37
1256,2.1419,,7.31e-06,1.38
1257,2.5024,,7.25e-06,1.41
1258,2.259,,7.19e-06,1.35
1259,2.2901,,7.14e-06,1.39
1260,2.8789,,7.08e-06,1.37
1261,2.3953,,7.02e-06,1.4
1262,2.083,,6.96e-06,1.47
1263,1.9988,,6.91e-06,1.42
1264,3.2238,,6.85e-06,1.36
1265,2.8285,,6.79e-06,1.4
1266,2.298,,6.74e-06,1.37
1267,2.508,,6.68e-06,1.42
1268,2.0594,,6.62e-06,1.39
1269,2.697,,6.57e-06,1.38
1270,2.9038,,6.51e-06,1.38
1271,2.6461,,6.46e-06,1.39
1272,2.2499,,6.40e-06,1.41
1273,2.6826,,6.35e-06,1.37
1274,2.3022,,6.29e-06,1.38
1275,2.1774,,6.24e-06,1.38
1276,1.5588,,6.18e-06,1.39
1277,2.0729,,6.13e-06,1.43
1278,2.4648,,6.08e-06,1.36
1279,2.7117,,6.02e-06,1.38
1280,2.5386,,5.97e-06,1.39
1281,2.0378,,5.92e-06,1.41
1282,1.8835,,5.86e-06,1.42
1283,1.6637,,5.81e-06,1.38
1284,2.6364,,5.76e-06,1.39
1285,2.262,,5.71e-06,1.39
1286,2.1206,,5.66e-06,1.39
1287,2.3191,,5.60e-06,1.45
1288,2.6601,,5.55e-06,1.37
1289,2.4905,,5.50e-06,1.39
1290,2.1719,,5.45e-06,1.23
1291,2.1007,,5.40e-06,1.14
1292,2.5083,,5.35e-06,1.19
1293,1.9593,,5.30e-06,1.14
1294,2.2486,,5.25e-06,1.16
1295,2.1059,,5.20e-06,1.17
1296,2.4704,,5.15e-06,1.17
1297,2.1836,,5.10e-06,1.2
1298,2.4615,,5.05e-06,1.16
1299,2.6094,,5.00e-06,1.16
1300,3.1724,,4.95e-06,1.17
1301,2.023,,4.90e-06,1.17
1302,2.1248,,4.85e-06,1.19
1303,2.9632,,4.81e-06,1.18
1304,2.3734,,4.76e-06,1.19
1305,2.732,,4.71e-06,1.17
1306,1.9111,,4.66e-06,1.18
1307,2.5391,,4.62e-06,1.17
1308,2.3693,,4.57e-06,1.17
1309,2.3895,,4.52e-06,1.17
1310,2.6885,,4.48e-06,1.16
1311,2.198,,4.43e-06,1.15
1312,2.0189,,4.38e-06,1.17
1313,2.3616,,4.34e-06,1.14
1314,2.3989,,4.29e-06,1.14
1315,2.413,,4.25e-06,1.14
1316,2.6602,,4.20e-06,1.13
1317,2.4314,,4.16e-06,1.16
1318,2.5213,,4.11e-06,1.16
1319,2.495,,4.07e-06,1.15
1320,2.2522,,4.02e-06,1.12
1321,3.0143,,3.98e-06,1.13
1322,3.0457,,3.94e-06,1.15
1323,1.6808,,3.89e-06,1.13
1324,2.6118,,3.85e-06,1.14
1325,2.3437,,3.81e-06,1.14
1326,2.4095,,3.76e-06,1.13
1327,2.2373,,3.72e-06,1.15
1328,2.5289,,3.68e-06,1.11
1329,2.6906,,3.64e-06,1.12
1330,2.2718,,3.59e-06,1.13
1331,2.6044,,3.55e-06,1.13
1332,1.9411,,3.51e-06,1.15
1333,2.8543,,3.47e-06,1.13
1334,1.8044,,3.43e-06,1.13
1335,2.8083,,3.39e-06,1.13
1336,2.5891,,3.35e-06,1.12
1337,2.4853,,3.31e-06,1.16
1338,2.7697,,3.27e-06,1.12
1339,2.2376,,3.23e-06,1.11
1340,2.4412,,3.19e-06,1.1
1341,1.5688,,3.15e-06,1.1
1342,2.0733,,3.11e-06,1.14
1343,2.5072,,3.07e-06,1.09
1344,2.4115,,3.03e-06,1.1
1345,1.5569,,2.99e-06,1.1
1346,2.3574,,2.96e-06,1.1
1347,2.8069,,2.92e-06,1.13
1348,2.0072,,2.88e-06,1.1
1349,2.9086,,2.84e-06,1.11
1350,2.5635,,2.81e-06,1.1
1351,2.356,,2.77e-06,1.11
1352,3.5593,,2.73e-06,1.11
1353,2.9599,,2.70e-06,1.09
1354,3.0509,,2.66e-06,1.09
1355,2.5709,,2.62e-06,1.09
1356,2.4034,,2.59e-06,1.09
1357,1.9768,,2.55e-06,1.14
1358,2.6638,,2.52e-06,1.1
1359,2.7913,,2.48e-06,1.1
1360,2.1448,,2.45e-06,1.1
1361,2.2093,,2.41e-06,1.1
1362,2.5072,,2.38e-06,1.12
1363,2.0248,,2.34e-06,1.09
1364,2.0337,,2.31e-06,1.09
1365,2.7687,,2.28e-06,1.09
1366,2.6378,,2.24e-06,1.09
1367,2.4637,,2.21e-06,1.11
1368,1.9331,,2.18e-06,1.09
1369,2.7335,,2.14e-06,1.09
1370,2.9712,,2.11e-06,1.09
1371,1.9433,,2.08e-06,1.09
1372,1.9054,,2.05e-06,1.13
1373,2.3441,,2.02e-06,1.1
1374,2.0187,,1.99e-06,1.11
1375,2.5102,,1.95e-06,1.09
1376,2.2434,,1.92e-06,1.11
1377,1.9314,,1.89e-06,1.12
1378,2.8433,,1.86e-06,1.1
1379,2.2071,,1.83e-06,1.1
1380,2.3102,,1.80e-06,1.09
1381,1.7275,,1.77e-06,1.09
1382,2.3497,,1.74e-06,1.12
1383,3.1515,,1.71e-06,1.09
1384,1.7732,,1.68e-06,1.09
1385,2.2357,,1.66e-06,1.09
1386,2.8606,,1.63e-06,1.09
1387,2.4078,,1.60e-06,1.12
1388,2.4928,,1.57e-06,1.1
1389,2.7238,,1.54e-06,1.1
1390,2.0734,,1.52e-06,1.1
1391,1.9392,,1.49e-06,1.12
1392,2.0632,,1.46e-06,1.15
1393,3.1258,,1.43e-06,1.15
1394,2.2861,,1.41e-06,1.15
1395,2.2423,,1.38e-06,1.14
1396,2.0677,,1.36e-06,1.15
1397,2.6984,,1.33e-06,1.17
1398,2.8191,,1.30e-06,1.14
1399,2.2858,,1.28e-06,1.15
1400,2.1393,,1.25e-06,1.15
1401,2.0779,,1.23e-06,1.15
1402,2.888,,1.20e-06,1.17
1403,1.84,,1.18e-06,1.14
1404,2.7076,,1.16e-06,1.14
1405,2.4759,,1.13e-06,1.14
1406,2.2239,,1.11e-06,1.15
1407,1.9902,,1.08e-06,1.18
1408,2.6434,,1.06e-06,1.14
1409,2.0316,,1.04e-06,1.14
1410,1.7074,,1.02e-06,1.14
1411,1.6518,,9.94e-07,1.12
1412,2.0495,,9.72e-07,1.15
1413,2.3002,,9.50e-07,1.13
1414,2.8424,,9.28e-07,1.13
1415,1.9271,,9.07e-07,1.15
1416,2.0657,,8.86e-07,1.14
1417,2.6913,,8.65e-07,1.16
1418,2.3805,,8.44e-07,1.13
1419,1.7049,,8.24e-07,1.13
1420,1.9119,,8.04e-07,1.12
1421,2.2826,,7.84e-07,1.12
1422,2.2473,,7.64e-07,1.15
1423,2.0022,,7.45e-07,1.13
1424,2.3,,7.25e-07,1.13
1425,2.5439,,7.06e-07,1.15
1426,1.6097,,6.88e-07,1.1
1427,2.2449,,6.69e-07,1.14
1428,1.9611,,6.51e-07,1.1
1429,2.3885,,6.33e-07,1.11
1430,2.8225,,6.16e-07,1.1
1431,2.1765,,5.98e-07,1.11
1432,2.3415,,5.81e-07,1.14
1433,1.8328,,5.64e-07,1.12
1434,2.087,,5.47e-07,1.11
1435,2.8331,,5.31e-07,1.11
1436,2.4428,,5.15e-07,1.11
1437,2.4366,,4.99e-07,1.13
1438,1.9682,,4.83e-07,1.1
1439,2.3597,,4.68e-07,1.12
1440,2.5235,,4.53e-07,1.11
1441,1.9427,,4.38e-07,1.11
1442,2.9862,,4.23e-07,1.15
1443,2.4391,,4.08e-07,1.11
1444,2.6503,,3.94e-07,1.11
