step,train_loss,val_loss,lr,sec_per_step
2144,4.7681,,2.00e-05,1.16
2145,4.1146,,2.00e-05,1.18
2146,4.6821,,1.99e-05,1.17
2147,4.5769,,1.99e-05,1.18
2148,4.3149,,1.98e-05,1.31
2149,4.6956,,1.98e-05,1.33
2150,4.5403,,1.97e-05,1.31
2151,4.3153,,1.97e-05,1.3
2152,4.4626,,1.97e-05,1.26
2153,4.3875,,1.96e-05,1.25
2154,4.6021,,1.96e-05,1.19
2155,4.9213,,1.95e-05,1.14
2156,4.5815,,1.95e-05,1.23
2157,4.6256,,1.94e-05,1.35
2158,4.4514,,1.94e-05,2.4
2159,4.8268,,1.94e-05,1.91
2160,4.3544,,1.93e-05,1.16
2161,4.7187,,1.93e-05,1.17
2162,4.6456,,1.92e-05,1.2
2163,4.6504,,1.92e-05,1.17
2164,4.755,,1.91e-05,1.23
2165,4.2883,,1.91e-05,1.34
2166,4.594,,1.91e-05,1.33
2167,4.4609,,1.90e-05,1.36
2168,4.5814,,1.90e-05,1.23
2169,4.5334,,1.89e-05,1.22
2170,4.5738,,1.89e-05,1.2
2171,4.7249,,1.88e-05,1.2
2172,4.3809,,1.88e-05,1.26
2173,4.5697,,1.88e-05,1.46
2174,4.3554,,1.87e-05,1.35
2175,4.6352,,1.87e-05,1.36
2176,4.8658,,1.86e-05,1.36
2177,4.7038,,1.86e-05,1.46
2178,4.6168,,1.85e-05,1.22
2179,4.7413,,1.85e-05,1.26
2180,4.2469,,1.85e-05,1.26
2181,4.4143,,1.84e-05,1.2
2182,4.3145,,1.84e-05,1.23
2183,4.5247,,1.83e-05,1.27
2184,4.8513,,1.83e-05,1.3
2185,4.4522,,1.83e-05,1.35
2186,4.7588,,1.82e-05,1.32
2187,4.8853,,1.82e-05,1.21
2188,4.7426,,1.81e-05,1.29
2189,4.2043,,1.81e-05,1.24
2190,4.7175,,1.80e-05,1.16
2191,4.8245,,1.80e-05,1.19
2192,4.3726,,1.80e-05,1.19
2193,4.6045,,1.79e-05,1.19
2194,4.4812,,1.79e-05,1.17
2195,4.6129,,1.78e-05,1.19
2196,4.7805,,1.78e-05,1.21
2197,4.4534,,1.78e-05,1.18
2198,4.2251,,1.77e-05,1.19
2199,4.4873,,1.77e-05,1.21
2200,4.0527,,1.76e-05,1.19
2201,4.4782,,1.76e-05,1.2
2202,4.4846,,1.75e-05,1.19
2203,4.5648,,1.75e-05,1.23
2204,4.5031,,1.75e-05,1.2
2205,4.6032,,1.74e-05,1.25
2206,4.7377,,1.74e-05,1.17
2207,4.7871,,1.73e-05,1.2
2208,4.6067,,1.73e-05,1.15
2209,4.6986,,1.73e-05,1.18
2210,4.2975,,1.72e-05,1.22
2211,4.5626,,1.72e-05,1.2
2212,4.5877,,1.71e-05,1.2
2213,4.4478,,1.71e-05,1.2
2214,4.9315,,1.71e-05,1.2
2215,4.7102,,1.70e-05,1.25
2216,4.6012,,1.70e-05,1.19
2217,4.7035,,1.69e-05,1.17
2218,4.7945,,1.69e-05,1.19
2219,4.6682,,1.69e-05,1.25
2220,4.4406,,1.68e-05,1.21
2221,4.4653,,1.68e-05,1.22
2222,4.5965,,1.67e-05,1.21
2223,4.5793,,1.67e-05,1.19
2224,4.6071,,1.67e-05,1.23
2225,4.3397,,1.66e-05,1.19
2226,4.5836,,1.66e-05,1.2
2227,4.8282,,1.65e-05,1.23
2228,4.7242,,1.65e-05,1.19
2229,4.629,,1.64e-05,1.21
2230,4.5971,,1.64e-05,1.25
2231,4.5099,,1.64e-05,1.21
2232,4.5391,,1.63e-05,1.23
2233,4.8106,,1.63e-05,1.18
2234,4.5433,,1.62e-05,1.21
2235,4.6523,,1.62e-05,1.21
2236,4.7971,,1.62e-05,1.22
2237,4.4788,,1.61e-05,1.2
2238,4.6462,,1.61e-05,1.2
2239,4.5219,,1.61e-05,1.21
2240,4.6946,,1.60e-05,1.22
2241,4.597,,1.60e-05,1.19
2242,4.6507,,1.59e-05,1.2
2243,4.6473,,1.59e-05,1.19
2244,4.4317,,1.59e-05,1.22
2245,4.7926,,1.58e-05,1.22
2246,3.9946,,1.58e-05,1.22
2247,4.6977,,1.57e-05,1.21
2248,4.2679,,1.57e-05,1.2
2249,4.475,,1.57e-05,1.2
2250,4.441,,1.56e-05,1.2
2250,,4.5516,1.56e-05,
2251,4.5984,,1.56e-05,1.21
2252,4.8796,,1.55e-05,1.23
2253,4.6469,,1.55e-05,1.24
2254,4.4002,,1.55e-05,1.22
2255,4.7907,,1.54e-05,1.21
2256,4.2924,,1.54e-05,1.24
2257,4.6376,,1.53e-05,1.22
2258,4.4846,,1.53e-05,1.25
2259,4.8555,,1.53e-05,1.3
2260,4.462,,1.52e-05,1.38
2261,4.458,,1.52e-05,1.34
2262,4.4731,,1.51e-05,1.17
2263,4.9292,,1.51e-05,1.24
2264,4.6487,,1.51e-05,1.26
2265,4.4152,,1.50e-05,1.22
2266,4.6537,,1.50e-05,1.23
2267,4.399,,1.50e-05,1.36
2268,4.4776,,1.49e-05,1.25
2269,4.7108,,1.49e-05,1.24
2270,4.8569,,1.48e-05,1.23
2271,4.7025,,1.48e-05,1.32
2272,4.7521,,1.48e-05,1.24
2273,4.6533,,1.47e-05,1.18
2274,4.7148,,1.47e-05,1.22
2275,4.6934,,1.46e-05,1.22
2276,4.1456,,1.46e-05,1.24
2277,4.6648,,1.46e-05,1.2
2278,4.594,,1.45e-05,1.2
2279,4.4088,,1.45e-05,1.2
2280,4.3806,,1.45e-05,1.24
2281,4.5386,,1.44e-05,1.2
2282,4.5873,,1.44e-05,1.2
2283,4.6735,,1.43e-05,1.21
2284,4.495,,1.43e-05,1.2
2285,4.502,,1.43e-05,1.21
2286,4.6583,,1.42e-05,1.19
2287,4.626,,1.42e-05,1.19
2288,4.4404,,1.42e-05,1.19
2289,4.7183,,1.41e-05,1.23
2290,4.0024,,1.41e-05,1.21
2291,4.4615,,1.40e-05,1.17
2292,4.9727,,1.40e-05,1.22
2293,4.5373,,1.40e-05,1.2
2294,4.6493,,1.39e-05,1.19
2295,4.6725,,1.39e-05,1.17
2296,4.3897,,1.38e-05,1.16
2297,4.3801,,1.38e-05,1.18
2298,4.1889,,1.38e-05,1.16
2299,4.6304,,1.37e-05,1.16
2300,4.8355,,1.37e-05,1.16
2301,4.5971,,1.37e-05,1.18
2302,4.307,,1.36e-05,1.18
2303,4.6213,,1.36e-05,1.16
2304,4.7604,,1.36e-05,1.16
2305,4.3692,,1.35e-05,1.16
2306,4.6108,,1.35e-05,1.18
2307,4.7537,,1.34e-05,1.15
2308,4.6111,,1.34e-05,1.16
2309,4.6675,,1.34e-05,1.17
2310,4.4824,,1.33e-05,1.17
2311,4.7338,,1.33e-05,1.17
2312,4.617,,1.33e-05,1.16
2313,4.6513,,1.32e-05,1.16
2314,4.6269,,1.32e-05,1.17
2315,4.6361,,1.31e-05,1.18
2316,4.7422,,1.31e-05,1.16
2317,4.1726,,1.31e-05,1.16
2318,4.9324,,1.30e-05,1.16
2319,4.6758,,1.30e-05,1.19
2320,4.3731,,1.30e-05,1.16
2321,4.6097,,1.29e-05,1.16
2322,4.6157,,1.29e-05,1.24
2323,4.7184,,1.29e-05,1.17
2324,4.1911,,1.28e-05,1.21
2325,4.6242,,1.28e-05,1.19
2326,4.4355,,1.27e-05,1.35
2327,4.4641,,1.27e-05,1.36
2328,4.8186,,1.27e-05,1.21
2329,4.9352,,1.26e-05,1.16
2330,4.7179,,1.26e-05,1.2
2331,4.7588,,1.26e-05,1.17
2332,4.495,,1.25e-05,1.2
2333,4.6743,,1.25e-05,1.15
2334,4.5911,,1.25e-05,1.21
2335,4.7771,,1.24e-05,1.29
2336,4.7138,,1.24e-05,1.28
2337,4.3508,,1.24e-05,1.23
2338,4.5984,,1.23e-05,1.26
2339,4.4408,,1.23e-05,1.21
2340,4.7494,,1.22e-05,1.21
2341,4.744,,1.22e-05,1.2
2342,4.7676,,1.22e-05,1.15
2343,4.3965,,1.21e-05,1.16
2344,4.5274,,1.21e-05,1.18
2345,4.4757,,1.21e-05,1.16
2346,4.7579,,1.20e-05,1.16
2347,4.7108,,1.20e-05,1.16
2348,4.8817,,1.20e-05,1.16
2349,4.8024,,1.19e-05,1.2
2350,4.4284,,1.19e-05,1.16
2351,4.6257,,1.19e-05,1.13
2352,4.4545,,1.18e-05,1.15
2353,4.3931,,1.18e-05,1.17
2354,4.7206,,1.18e-05,1.16
2355,4.3899,,1.17e-05,1.17
2356,4.5321,,1.17e-05,1.19
2357,4.6265,,1.16e-05,1.17
2358,4.4039,,1.16e-05,1.13
2359,4.3175,,1.16e-05,1.15
2360,4.5091,,1.15e-05,1.19
2361,4.8057,,1.15e-05,1.13
2362,4.5202,,1.15e-05,1.16
2363,4.3481,,1.14e-05,1.15
2364,4.6662,,1.14e-05,1.16
2365,4.3185,,1.14e-05,1.15
2366,4.7828,,1.13e-05,1.17
2367,4.3946,,1.13e-05,1.15
2368,4.7265,,1.13e-05,1.15
2369,4.4514,,1.12e-05,1.15
2370,4.3608,,1.12e-05,1.16
2371,4.8455,,1.12e-05,1.17
2372,4.6449,,1.11e-05,1.17
2373,4.7471,,1.11e-05,1.13
2374,4.5172,,1.11e-05,1.15
2375,4.3818,,1.10e-05,1.16
2376,4.6641,,1.10e-05,1.15
2377,4.1171,,1.10e-05,1.16
2378,4.1666,,1.09e-05,1.15
2379,4.2266,,1.09e-05,1.16
2380,4.4392,,1.09e-05,1.15
2381,4.5227,,1.08e-05,1.15
2382,4.7065,,1.08e-05,1.17
2383,4.6499,,1.08e-05,1.14
2384,4.3109,,1.07e-05,1.16
2385,4.5442,,1.07e-05,1.14
2386,4.6643,,1.07e-05,1.15
2387,4.7026,,1.06e-05,1.15
2388,4.7097,,1.06e-05,1.16
2389,4.6104,,1.06e-05,1.15
2390,4.4285,,1.05e-05,1.15
2391,4.6798,,1.05e-05,1.15
2392,4.7011,,1.05e-05,1.16
2393,4.789,,1.04e-05,1.15
2394,4.3195,,1.04e-05,1.15
2395,4.6323,,1.04e-05,1.15
2396,4.2572,,1.03e-05,1.16
2397,4.2646,,1.03e-05,1.23
2398,4.5459,,1.03e-05,1.15
2399,4.5463,,1.02e-05,1.14
2400,4.6113,,1.02e-05,1.27
2401,4.7666,,1.02e-05,1.23
2402,4.7968,,1.01e-05,1.1
2403,4.5757,,1.01e-05,1.14
2404,4.6987,,1.01e-05,1.2
2405,4.2086,,1.00e-05,1.16
2406,4.8715,,1.00e-05,1.17
2407,4.4962,,9.97e-06,1.13
2408,4.6423,,9.93e-06,1.14
2409,4.5573,,9.90e-06,1.14
2410,4.4227,,9.87e-06,1.16
2411,4.553,,9.84e-06,1.18
2412,4.4387,,9.81e-06,1.22
2413,4.8334,,9.77e-06,1.17
2414,4.4552,,9.74e-06,1.17
2415,4.5439,,9.71e-06,1.15
2416,4.7827,,9.68e-06,1.15
2417,4.6476,,9.64e-06,1.16
2418,4.7629,,9.61e-06,1.16
2419,4.3301,,9.58e-06,1.2
2420,4.8134,,9.55e-06,1.14
2421,4.8429,,9.52e-06,1.15
2422,4.691,,9.49e-06,1.15
2423,4.5663,,9.45e-06,1.16
2424,4.6551,,9.42e-06,1.14
2425,4.5861,,9.39e-06,1.16
2426,4.808,,9.36e-06,1.25
2427,4.4136,,9.33e-06,1.22
2428,4.7594,,9.30e-06,1.26
2429,4.6756,,9.26e-06,1.15
2430,4.4702,,9.23e-06,1.16
2431,4.4199,,9.20e-06,1.16
2432,4.4917,,9.17e-06,1.15
2433,4.3509,,9.14e-06,1.21
2434,4.597,,9.11e-06,1.21
2435,4.7705,,9.08e-06,1.18
2436,4.3599,,9.05e-06,1.24
2437,4.402,,9.01e-06,1.2
2438,4.7665,,8.98e-06,1.22
2439,4.4834,,8.95e-06,1.22
2440,4.4528,,8.92e-06,1.22
2441,4.6586,,8.89e-06,1.2
2442,4.7462,,8.86e-06,1.2
2443,4.6648,,8.83e-06,1.21
2444,4.4782,,8.80e-06,1.22
2445,4.7002,,8.77e-06,1.19
2446,4.5175,,8.74e-06,1.2
2447,4.5724,,8.71e-06,1.19
2448,4.38,,8.68e-06,1.23
2449,4.7208,,8.65e-06,1.21
2450,4.3995,,8.62e-06,1.19
2451,4.4259,,8.59e-06,1.19
2452,4.4046,,8.55e-06,1.19
2453,4.3009,,8.52e-06,1.2
2454,4.2927,,8.49e-06,1.19
2455,4.6254,,8.46e-06,1.2
2456,4.5691,,8.43e-06,1.19
2457,4.7247,,8.40e-06,1.23
2458,4.8111,,8.37e-06,1.16
2459,4.6583,,8.34e-06,1.2
2460,4.7755,,8.31e-06,1.23
2461,4.2849,,8.28e-06,1.24
2462,4.543,,8.25e-06,1.19
2463,4.7002,,8.22e-06,1.17
2464,4.4702,,8.19e-06,1.19
2465,4.3032,,8.17e-06,1.19
2466,4.6156,,8.14e-06,1.19
2467,4.5559,,8.11e-06,1.18
2468,4.4192,,8.08e-06,1.18
2469,4.5201,,8.05e-06,1.17
2470,4.3639,,8.02e-06,1.18
2471,4.7086,,7.99e-06,1.18
2472,4.4462,,7.96e-06,1.15
2473,4.5431,,7.93e-06,1.16
2474,4.4114,,7.90e-06,1.17
2475,4.4602,,7.87e-06,1.15
2476,4.5653,,7.84e-06,1.14
2477,4.4893,,7.81e-06,1.15
2478,4.3393,,7.78e-06,1.17
2479,4.5651,,7.75e-06,1.17
2480,4.4442,,7.73e-06,1.16
2481,4.4043,,7.70e-06,1.12
2482,4.8558,,7.67e-06,1.16
2483,4.5557,,7.64e-06,1.16
2484,4.5782,,7.61e-06,1.14
2485,4.6697,,7.58e-06,1.15
2486,4.442,,7.55e-06,1.15
2487,4.5092,,7.52e-06,1.16
2488,4.2053,,7.50e-06,1.15
2489,4.7803,,7.47e-06,1.17
2490,4.7202,,7.44e-06,1.24
2491,4.2972,,7.41e-06,1.26
2492,4.7329,,7.38e-06,1.2
2493,4.7763,,7.35e-06,1.18
2494,4.7293,,7.33e-06,1.19
2495,4.2996,,7.30e-06,1.19
2496,4.8724,,7.27e-06,1.19
2497,4.6519,,7.24e-06,1.18
2498,4.3107,,7.21e-06,1.18
2499,4.5343,,7.19e-06,1.25
2500,4.8582,,7.16e-06,1.2
2500,,4.5503,7.16e-06,
2501,4.3226,,7.13e-06,1.1
2502,4.966,,7.10e-06,1.16
2503,4.6467,,7.07e-06,1.19
2504,4.3031,,7.05e-06,1.19
2505,4.3608,,7.02e-06,1.17
2506,4.6945,,6.99e-06,1.17
2507,4.2938,,6.96e-06,1.19
2508,4.6915,,6.94e-06,1.2
2509,4.5111,,6.91e-06,1.17
2510,4.4433,,6.88e-06,1.17
2511,4.4103,,6.85e-06,1.15
2512,4.4941,,6.83e-06,1.17
2513,4.4901,,6.80e-06,1.16
2514,4.4937,,6.77e-06,1.16
2515,4.3785,,6.74e-06,1.17
2516,4.4792,,6.72e-06,1.14
2517,4.578,,6.69e-06,1.16
2518,4.4887,,6.66e-06,1.16
2519,4.905,,6.64e-06,1.16
2520,4.2176,,6.61e-06,1.15
2521,4.4407,,6.58e-06,1.16
2522,4.5537,,6.56e-06,1.13
2523,4.8349,,6.53e-06,1.14
2524,4.5959,,6.50e-06,1.13
2525,4.3605,,6.47e-06,1.14
2526,4.3981,,6.45e-06,1.16
2527,4.4856,,6.42e-06,1.13
2528,4.499,,6.40e-06,1.14
2529,4.6762,,6.37e-06,1.15
2530,4.65,,6.34e-06,1.17
2531,4.6108,,6.32e-06,1.13
2532,4.6324,,6.29e-06,1.13
2533,4.5177,,6.26e-06,1.13
2534,4.4698,,6.24e-06,1.16
2535,4.3916,,6.21e-06,1.17
2536,4.3227,,6.18e-06,1.15
2537,4.7526,,6.16e-06,1.14
2538,4.7019,,6.13e-06,1.17
2539,4.5842,,6.11e-06,1.17
2540,4.558,,6.08e-06,1.16
2541,4.447,,6.05e-06,1.21
2542,4.6301,,6.03e-06,1.19
2543,4.5254,,6.00e-06,1.17
2544,4.2402,,5.98e-06,1.22
2545,4.525,,5.95e-06,1.23
2546,4.5576,,5.93e-06,1.24
2547,4.7884,,5.90e-06,1.23
2548,4.545,,5.88e-06,1.22
2549,4.9797,,5.85e-06,1.22
2550,4.6547,,5.82e-06,1.2
2551,4.3544,,5.80e-06,1.21
2552,4.6416,,5.77e-06,1.2
2553,4.3832,,5.75e-06,1.21
2554,4.6981,,5.72e-06,1.23
2555,4.5949,,5.70e-06,1.21
2556,4.6397,,5.67e-06,1.21
2557,4.7986,,5.65e-06,1.21
2558,4.2324,,5.62e-06,1.21
2559,4.5044,,5.60e-06,1.22
2560,4.4471,,5.57e-06,1.21
2561,4.4576,,5.55e-06,1.22
2562,4.4975,,5.52e-06,1.2
2563,4.4345,,5.50e-06,1.21
2564,4.6843,,5.47e-06,1.23
2565,4.4047,,5.45e-06,1.21
2566,4.4449,,5.43e-06,1.27
2567,4.8533,,5.40e-06,1.27
2568,4.4099,,5.38e-06,1.28
2569,4.111,,5.35e-06,1.27
2570,4.5746,,5.33e-06,1.26
2571,4.7194,,5.30e-06,1.25
2572,4.3135,,5.28e-06,1.24
2573,4.4637,,5.25e-06,1.26
2574,4.7375,,5.23e-06,1.29
2575,4.487,,5.21e-06,1.26
2576,4.0441,,5.18e-06,1.26
2577,4.6501,,5.16e-06,1.26
2578,4.0003,,5.13e-06,1.27
2579,4.4604,,5.11e-06,1.28
2580,4.7565,,5.09e-06,1.28
2581,4.1835,,5.06e-06,1.27
2582,4.4931,,5.04e-06,1.28
2583,4.7506,,5.02e-06,1.23
2584,4.3937,,4.99e-06,1.23
2585,4.317,,4.97e-06,1.2
2586,4.6821,,4.94e-06,1.2
2587,4.6622,,4.92e-06,1.19
2588,4.7729,,4.90e-06,1.22
2589,4.4378,,4.87e-06,1.23
2590,4.2977,,4.85e-06,1.2
2591,4.7298,,4.83e-06,1.2
2592,4.5584,,4.80e-06,1.21
2593,4.7575,,4.78e-06,1.24
2594,4.4791,,4.76e-06,1.22
2595,4.4952,,4.74e-06,1.21
2596,4.5844,,4.71e-06,1.21
2597,4.8706,,4.69e-06,1.21
2598,4.7342,,4.67e-06,1.18
2599,4.2674,,4.64e-06,1.23
2600,4.4716,,4.62e-06,1.21
2601,4.873,,4.60e-06,1.24
2602,4.9677,,4.58e-06,1.19
2603,4.2876,,4.55e-06,1.21
2604,4.5331,,4.53e-06,1.2
2605,4.5088,,4.51e-06,1.21
2606,4.7048,,4.49e-06,1.19
2607,4.9026,,4.46e-06,1.21
2608,4.5679,,4.44e-06,1.2
2609,4.8533,,4.42e-06,1.2
2610,4.5875,,4.40e-06,1.22
2611,4.4699,,4.37e-06,1.2
2612,4.9123,,4.35e-06,1.23
2613,4.3287,,4.33e-06,1.31
2614,4.8316,,4.31e-06,1.25
2615,4.6289,,4.29e-06,1.2
2616,4.1992,,4.26e-06,1.19
2617,4.9864,,4.24e-06,1.21
2618,4.7238,,4.22e-06,1.22
2619,4.4539,,4.20e-06,1.19
2620,4.8424,,4.18e-06,1.2
2621,5.0864,,4.16e-06,1.19
2622,4.7782,,4.13e-06,1.21
2623,4.372,,4.11e-06,1.2
2624,4.3807,,4.09e-06,1.21
2625,4.8526,,4.07e-06,1.21
2626,4.5674,,4.05e-06,1.21
2627,4.5949,,4.03e-06,1.14
2628,4.711,,4.01e-06,1.18
2629,4.7049,,3.98e-06,1.19
2630,4.5546,,3.96e-06,1.18
2631,4.56,,3.94e-06,1.19
2632,4.7906,,3.92e-06,1.15
2633,4.3726,,3.90e-06,1.19
2634,4.6254,,3.88e-06,1.2
2635,4.2548,,3.86e-06,1.19
2636,4.9517,,3.84e-06,1.17
2637,4.7852,,3.82e-06,1.18
2638,4.5689,,3.80e-06,1.18
2639,4.7508,,3.77e-06,1.21
2640,4.5077,,3.75e-06,1.14
2641,4.6702,,3.73e-06,1.14
2642,4.5944,,3.71e-06,1.18
2643,4.6121,,3.69e-06,1.15
2644,4.4092,,3.67e-06,1.16
2645,4.2614,,3.65e-06,1.17
2646,4.883,,3.63e-06,1.17
2647,4.4742,,3.61e-06,1.17
2648,4.5508,,3.59e-06,1.17
2649,4.5387,,3.57e-06,1.16
2650,4.4862,,3.55e-06,1.16
2651,4.771,,3.53e-06,1.15
2652,4.3713,,3.51e-06,1.19
2653,4.4943,,3.49e-06,1.15
2654,4.616,,3.47e-06,1.17
2655,4.5691,,3.45e-06,1.15
2656,4.7159,,3.43e-06,1.14
2657,4.1925,,3.41e-06,1.17
2658,4.6109,,3.39e-06,1.14
2659,4.5736,,3.37e-06,1.14
2660,4.5587,,3.35e-06,1.13
2661,4.7802,,3.33e-06,1.17
2662,4.4747,,3.31e-06,1.15
2663,4.484,,3.30e-06,1.17
2664,4.3818,,3.28e-06,1.18
2665,4.6297,,3.26e-06,1.16
2666,4.6151,,3.24e-06,1.15
2667,4.6865,,3.22e-06,1.14
2668,4.6815,,3.20e-06,1.15
2669,4.4813,,3.18e-06,1.15
2670,4.6523,,3.16e-06,1.17
2671,4.3956,,3.14e-06,1.17
2672,4.4406,,3.12e-06,1.17
2673,4.2975,,3.10e-06,1.14
2674,4.1348,,3.09e-06,1.17
2675,4.5513,,3.07e-06,1.16
2676,4.6408,,3.05e-06,1.15
2677,4.562,,3.03e-06,1.15
2678,4.6146,,3.01e-06,1.14
2679,4.747,,2.99e-06,1.15
2680,4.6393,,2.97e-06,1.15
2681,4.5275,,2.96e-06,1.15
2682,4.5683,,2.94e-06,1.15
2683,4.3884,,2.92e-06,1.21
2684,4.3874,,2.90e-06,1.12
2685,4.727,,2.88e-06,1.12
2686,4.764,,2.86e-06,1.13
2687,4.9087,,2.85e-06,1.17
2688,4.5642,,2.83e-06,1.15
2689,4.5978,,2.81e-06,1.15
2690,4.31,,2.79e-06,1.22
2691,4.4582,,2.78e-06,1.22
2692,4.5679,,2.76e-06,1.19
2693,4.5712,,2.74e-06,1.18
2694,4.8239,,2.72e-06,1.16
2695,4.5242,,2.70e-06,1.14
2696,4.3773,,2.69e-06,1.16
2697,4.8258,,2.67e-06,1.15
2698,4.7527,,2.65e-06,1.14
2699,4.5109,,2.63e-06,1.16
2700,4.6252,,2.62e-06,1.16
2701,4.5542,,2.60e-06,1.15
2702,4.5146,,2.58e-06,1.14
2703,4.366,,2.57e-06,1.15
2704,4.5789,,2.55e-06,1.15
2705,4.8726,,2.53e-06,1.16
2706,4.4619,,2.51e-06,1.16
2707,4.3612,,2.50e-06,1.21
2708,4.5627,,2.48e-06,1.19
2709,4.5682,,2.46e-06,1.2
2710,4.5754,,2.45e-06,1.19
2711,4.854,,2.43e-06,1.18
2712,4.5618,,2.41e-06,1.18
2713,4.8797,,2.40e-06,1.18
2714,4.8444,,2.38e-06,1.15
2715,4.7076,,2.36e-06,1.15
2716,4.4885,,2.35e-06,1.16
2717,4.9422,,2.33e-06,1.17
2718,4.4158,,2.32e-06,1.19
2719,4.5683,,2.30e-06,1.14
2720,4.5815,,2.28e-06,1.15
2721,4.4797,,2.27e-06,1.14
2722,4.5591,,2.25e-06,1.18
2723,4.3851,,2.23e-06,1.14
2724,4.764,,2.22e-06,1.16
2725,4.5826,,2.20e-06,1.15
2726,4.6434,,2.19e-06,1.15
2727,4.5389,,2.17e-06,1.15
2728,4.4719,,2.15e-06,1.14
2729,4.6901,,2.14e-06,1.16
2730,4.3025,,2.12e-06,1.15
2731,4.5615,,2.11e-06,1.16
2732,4.5514,,2.09e-06,1.16
2733,4.6744,,2.08e-06,1.17
2734,4.7732,,2.06e-06,1.16
2735,4.6468,,2.05e-06,1.17
2736,4.6469,,2.03e-06,1.15
2737,4.5884,,2.02e-06,1.15
2738,4.7003,,2.00e-06,1.16
2739,4.6957,,1.99e-06,1.17
2740,4.4656,,1.97e-06,1.18
2741,4.767,,1.96e-06,1.16
2742,4.4006,,1.94e-06,1.17
2743,4.7792,,1.93e-06,1.18
2744,4.5364,,1.91e-06,1.21
2745,4.6557,,1.90e-06,1.19
2746,4.5258,,1.88e-06,1.18
2747,4.6614,,1.87e-06,1.18
2748,3.6524,,1.85e-06,1.22
2749,4.5918,,1.84e-06,1.17
2750,4.5113,,1.82e-06,1.2
2750,,4.5501,1.82e-06,
2751,4.4279,,1.81e-06,1.08
2752,4.6101,,1.79e-06,1.14
2753,4.5366,,1.78e-06,1.15
2754,4.6625,,1.76e-06,1.16
2755,4.4859,,1.75e-06,1.14
2756,4.3726,,1.74e-06,1.15
2757,4.303,,1.72e-06,1.17
2758,4.7224,,1.71e-06,1.13
2759,4.2424,,1.69e-06,1.14
2760,4.8292,,1.68e-06,1.15
2761,4.6947,,1.67e-06,1.16
2762,4.6664,,1.65e-06,1.12
2763,4.3777,,1.64e-06,1.25
2764,4.4788,,1.63e-06,1.15
2765,4.5178,,1.61e-06,1.18
2766,4.6609,,1.60e-06,1.23
2767,4.4752,,1.58e-06,1.27
2768,4.077,,1.57e-06,1.23
2769,4.5122,,1.56e-06,1.26
2770,4.7904,,1.54e-06,1.32
2771,4.6416,,1.53e-06,1.37
2772,4.9234,,1.52e-06,1.31
2773,4.7862,,1.50e-06,1.22
2774,4.5963,,1.49e-06,1.24
2775,4.2181,,1.48e-06,1.35
2776,4.513,,1.46e-06,1.37
2777,4.2731,,1.45e-06,1.44
2778,4.8195,,1.44e-06,1.32
2779,4.6085,,1.43e-06,1.41
2780,4.7244,,1.41e-06,1.34
2781,4.3666,,1.40e-06,1.18
2782,4.9439,,1.39e-06,1.16
2783,4.5566,,1.38e-06,1.19
2784,4.3649,,1.36e-06,1.17
2785,4.2722,,1.35e-06,1.18
2786,4.3347,,1.34e-06,1.16
2787,4.6585,,1.33e-06,1.15
2788,4.7476,,1.31e-06,1.17
2789,4.5423,,1.30e-06,1.15
2790,4.7732,,1.29e-06,1.17
2791,4.5693,,1.28e-06,1.16
2792,4.7274,,1.26e-06,1.17
2793,4.3497,,1.25e-06,1.17
2794,4.6512,,1.24e-06,1.19
2795,4.6772,,1.23e-06,1.16
2796,4.919,,1.22e-06,1.18
2797,4.45,,1.20e-06,1.18
2798,4.6698,,1.19e-06,1.2
2799,4.7014,,1.18e-06,1.19
2800,4.4974,,1.17e-06,1.18
2801,4.7466,,1.16e-06,1.17
2802,4.233,,1.15e-06,1.17
2803,4.4524,,1.13e-06,1.19
2804,4.7207,,1.12e-06,1.18
2805,4.7257,,1.11e-06,1.19
2806,4.7793,,1.10e-06,1.17
2807,4.5276,,1.09e-06,1.2
2808,4.4605,,1.08e-06,1.19
2809,4.4904,,1.07e-06,1.16
2810,4.737,,1.06e-06,1.17
2811,4.4481,,1.04e-06,1.19
2812,4.6005,,1.03e-06,1.15
2813,4.4284,,1.02e-06,1.14
2814,4.3827,,1.01e-06,1.17
2815,4.7024,,1.00e-06,1.17
2816,4.6439,,9.90e-07,1.17
2817,4.5814,,9.79e-07,1.15
2818,4.5611,,9.69e-07,1.14
2819,4.7894,,9.58e-07,1.14
2820,4.4145,,9.48e-07,1.16
2821,4.7054,,9.37e-07,1.14
2822,4.4699,,9.27e-07,1.13
2823,4.5504,,9.16e-07,1.14
2824,4.5439,,9.06e-07,1.18
2825,4.7768,,8.96e-07,1.16
2826,4.6535,,8.86e-07,1.14
2827,4.5691,,8.76e-07,1.17
2828,4.6693,,8.65e-07,1.15
2829,4.5424,,8.55e-07,1.17
2830,4.8654,,8.46e-07,1.15
2831,4.5295,,8.36e-07,1.17
2832,4.3694,,8.26e-07,1.14
2833,4.3463,,8.16e-07,1.18
2834,4.9998,,8.06e-07,1.15
2835,4.2909,,7.97e-07,1.17
2836,4.5185,,7.87e-07,1.15
2837,4.7051,,7.77e-07,1.14
2838,4.553,,7.68e-07,1.18
2839,4.4705,,7.59e-07,1.16
2840,4.8083,,7.49e-07,1.16
2841,4.1361,,7.40e-07,1.15
2842,4.5376,,7.31e-07,1.18
