step,train_loss,val_loss,lr,sec_per_step,mps_driver_gb
1783,4.5369,,1.88e-05,9.95,11.24
1784,3.6517,,1.87e-05,9.93,11.24
1785,3.1814,,1.87e-05,9.99,11.24
1786,4.3931,,1.87e-05,9.95,11.24
1787,3.807,,1.87e-05,10.0,11.24
1788,4.1408,,1.86e-05,10.11,11.24
1789,4.0259,,1.86e-05,9.97,11.24
1790,4.479,,1.86e-05,10.04,11.24
1791,4.3888,,1.85e-05,9.95,11.24
1792,4.0811,,1.85e-05,10.02,11.24
1793,3.7945,,1.85e-05,9.94,11.24
1794,3.3677,,1.85e-05,10.01,11.24
1795,4.5212,,1.84e-05,10.14,11.24
1796,3.5611,,1.84e-05,10.0,11.24
1797,3.1133,,1.84e-05,9.94,11.24
1798,4.273,,1.84e-05,9.96,11.24
1799,4.4661,,1.83e-05,9.94,11.24
1800,4.036,,1.83e-05,10.07,11.24
1801,3.5839,,1.83e-05,10.16,11.24
1802,4.1521,,1.83e-05,9.96,11.24
1803,4.1235,,1.82e-05,9.96,11.24
1804,4.2488,,1.82e-05,10.01,11.24
1805,3.7013,,1.82e-05,9.99,11.24
1806,4.4223,,1.82e-05,10.0,11.24
1807,3.4967,,1.81e-05,9.96,11.24
1808,4.1226,,1.81e-05,9.95,11.24
1809,4.3672,,1.81e-05,10.04,11.24
1810,4.2516,,1.81e-05,9.95,11.24
1811,4.597,,1.80e-05,9.98,11.24
1812,4.0074,,1.80e-05,9.94,11.24
1813,4.1573,,1.80e-05,9.93,11.24
1814,3.7959,,1.79e-05,10.04,11.24
1815,3.3997,,1.79e-05,9.97,11.24
1816,4.0318,,1.79e-05,9.94,11.24
1817,4.3758,,1.79e-05,9.92,11.24
1818,4.151,,1.78e-05,9.93,11.24
1819,4.3701,,1.78e-05,9.91,11.24
1820,3.6127,,1.78e-05,9.97,11.24
1821,3.6406,,1.78e-05,9.9,11.24
1822,3.6798,,1.77e-05,9.9,11.24
1823,3.9621,,1.77e-05,9.93,11.24
1824,4.5131,,1.77e-05,9.87,11.24
1825,3.8523,,1.77e-05,9.92,11.24
1826,3.7,,1.76e-05,9.89,11.24
1827,4.1517,,1.76e-05,9.88,11.24
1828,4.249,,1.76e-05,9.93,11.24
1829,3.7248,,1.76e-05,9.93,11.24
1830,4.1816,,1.75e-05,9.93,11.24
1831,4.3413,,1.75e-05,9.89,11.24
1832,3.9789,,1.75e-05,9.9,11.24
1833,4.1872,,1.75e-05,9.97,11.24
1834,4.0572,,1.74e-05,9.97,11.24
1835,4.0481,,1.74e-05,10.06,11.24
1836,4.1164,,1.74e-05,9.91,11.24
1837,3.8402,,1.74e-05,9.94,11.24
1838,4.0954,,1.73e-05,9.96,11.24
1839,3.6777,,1.73e-05,9.95,11.24
1840,3.3825,,1.73e-05,9.91,11.24
1841,4.0756,,1.72e-05,10.12,11.24
1842,3.5742,,1.72e-05,10.15,11.24
1843,4.1541,,1.72e-05,9.91,11.24
1844,4.4774,,1.72e-05,10.0,11.24
1845,4.2141,,1.71e-05,9.92,11.24
1846,3.983,,1.71e-05,9.92,11.24
1847,4.2452,,1.71e-05,10.14,11.25
1848,4.1326,,1.71e-05,10.2,11.25
1849,3.9957,,1.70e-05,10.0,11.25
1850,4.5671,,1.70e-05,9.95,11.25
1851,3.2958,,1.70e-05,9.94,11.25
1852,4.4294,,1.70e-05,10.0,11.25
1853,3.7465,,1.69e-05,10.11,11.25
1854,4.0136,,1.69e-05,10.08,11.25
1855,4.2591,,1.69e-05,9.94,11.25
1856,4.2559,,1.69e-05,9.98,11.25
1857,4.524,,1.68e-05,9.95,11.25
1858,4.3849,,1.68e-05,10.01,11.25
1859,3.601,,1.68e-05,10.02,11.25
1860,4.3088,,1.68e-05,10.17,11.25
1861,3.7466,,1.67e-05,10.14,11.25
1862,4.2436,,1.67e-05,9.95,11.25
1863,4.4591,,1.67e-05,10.01,11.25
1864,3.2114,,1.67e-05,9.95,11.25
1865,3.8775,,1.66e-05,9.99,11.25
1866,3.7818,,1.66e-05,10.27,11.25
1867,4.7691,,1.66e-05,10.0,11.25
1868,4.2652,,1.66e-05,10.01,11.25
1869,4.544,,1.65e-05,10.01,11.25
1870,4.3996,,1.65e-05,9.94,11.25
1871,3.7207,,1.65e-05,10.01,11.25
1872,3.5563,,1.65e-05,10.32,11.25
1873,3.9478,,1.64e-05,10.03,11.25
1874,4.505,,1.64e-05,10.0,11.25
1875,4.0984,,1.64e-05,10.01,11.25
1876,4.0259,,1.64e-05,10.0,11.25
1877,4.0999,,1.63e-05,10.04,11.25
1878,3.9833,,1.63e-05,10.14,11.25
1879,2.9441,,1.63e-05,9.97,11.25
1880,3.7489,,1.63e-05,10.05,11.25
1881,4.7947,,1.62e-05,9.95,11.25
1882,3.9568,,1.62e-05,10.01,11.25
1883,3.4354,,1.62e-05,9.95,11.25
1884,4.1389,,1.62e-05,10.15,11.25
1885,4.0188,,1.61e-05,10.21,11.25
1886,3.719,,1.61e-05,10.04,11.25
1887,4.1111,,1.61e-05,9.95,11.25
1888,4.5354,,1.60e-05,9.94,11.25
1889,3.6654,,1.60e-05,9.95,11.25
1890,4.4428,,1.60e-05,10.15,11.25
1891,4.0706,,1.60e-05,10.24,11.25
1892,4.5907,,1.59e-05,9.97,11.25
1893,3.8812,,1.59e-05,9.95,11.25
1894,3.369,,1.59e-05,10.02,11.25
1895,4.0924,,1.59e-05,9.99,11.25
1896,3.4246,,1.58e-05,10.07,11.25
1897,4.4478,,1.58e-05,10.26,11.25
1898,3.941,,1.58e-05,10.06,11.25
1899,4.1455,,1.58e-05,10.08,11.25
1900,3.0047,,1.57e-05,10.04,11.25
1901,4.1389,,1.57e-05,10.05,11.25
1902,4.2341,,1.57e-05,10.03,11.25
1903,4.2609,,1.57e-05,10.23,11.25
1904,3.8641,,1.56e-05,10.07,11.25
1905,4.1451,,1.56e-05,10.08,11.25
1906,4.0086,,1.56e-05,10.19,11.25
1907,2.739,,1.56e-05,10.14,11.25
1908,3.4973,,1.55e-05,10.09,11.25
1909,4.0077,,1.55e-05,10.25,11.25
1910,4.311,,1.55e-05,10.17,11.25
1911,3.4211,,1.55e-05,10.04,11.25
1912,4.38,,1.54e-05,10.03,11.25
1913,4.1983,,1.54e-05,10.1,11.25
1914,4.5497,,1.54e-05,10.07,11.25
1915,4.1921,,1.54e-05,10.24,11.25
1916,3.5965,,1.53e-05,10.12,11.25
1917,4.1389,,1.53e-05,10.02,11.25
1918,4.2691,,1.53e-05,10.09,11.25
1919,4.2956,,1.53e-05,10.09,11.25
1920,3.5449,,1.52e-05,10.04,11.25
1921,4.2532,,1.52e-05,10.18,11.25
1922,4.1441,,1.52e-05,10.32,11.25
1923,4.0936,,1.52e-05,10.03,11.25
1924,3.9728,,1.51e-05,10.08,11.25
1925,4.3159,,1.51e-05,10.04,11.25
1926,3.5356,,1.51e-05,10.0,11.25
1927,4.226,,1.51e-05,10.23,11.25
1928,4.1143,,1.50e-05,10.21,11.25
1929,3.7824,,1.50e-05,10.03,11.25
1930,3.6047,,1.50e-05,10.03,11.25
1931,4.6582,,1.50e-05,10.01,11.25
1932,3.8985,,1.49e-05,10.05,11.25
1933,3.729,,1.49e-05,10.19,11.25
1934,4.1795,,1.49e-05,10.25,11.25
1935,3.9444,,1.49e-05,10.01,11.25
1936,4.5994,,1.48e-05,10.08,11.25
1937,3.2326,,1.48e-05,9.99,11.25
1938,4.0673,,1.48e-05,10.06,11.25
1939,3.8896,,1.48e-05,10.05,11.25
1940,3.7001,,1.47e-05,10.28,11.25
1941,4.3209,,1.47e-05,10.11,11.25
1942,4.4526,,1.47e-05,10.03,11.25
1943,3.8942,,1.47e-05,10.07,11.25
1944,2.9047,,1.47e-05,10.04,11.25
1945,4.4424,,1.46e-05,10.04,11.25
1946,4.2428,,1.46e-05,10.29,11.25
1947,4.0652,,1.46e-05,10.11,11.25
1948,3.0715,,1.46e-05,10.04,11.25
1949,3.2661,,1.45e-05,10.02,11.25
1950,4.0482,,1.45e-05,10.09,11.25
1951,4.1722,,1.45e-05,10.03,11.25
1952,4.4588,,1.45e-05,10.29,11.25
1953,4.1881,,1.44e-05,10.15,11.25
1954,4.2862,,1.44e-05,10.03,11.25
1955,3.9826,,1.44e-05,10.05,11.25
1956,4.0767,,1.44e-05,10.01,11.25
1957,3.9634,,1.43e-05,10.06,11.25
1958,3.6132,,1.43e-05,10.19,11.25
1959,3.9997,,1.43e-05,10.07,11.25
1960,4.4063,,1.43e-05,10.04,11.25
1961,3.6718,,1.42e-05,10.01,11.25
1962,4.0682,,1.42e-05,9.95,11.25
1963,4.3824,,1.42e-05,9.96,11.25
1964,4.2516,,1.42e-05,10.08,11.25
1965,4.0557,,1.41e-05,10.22,11.25
1966,4.4851,,1.41e-05,10.19,11.25
1967,4.1056,,1.41e-05,9.98,11.25
1968,3.7768,,1.41e-05,9.95,11.25
1969,4.6896,,1.40e-05,10.0,11.25
1970,4.1262,,1.40e-05,10.04,11.25
1971,4.4333,,1.40e-05,10.16,11.25
1972,3.9543,,1.40e-05,9.98,11.25
1973,4.5074,,1.39e-05,9.95,11.25
1974,4.5489,,1.39e-05,10.02,11.25
1975,4.1217,,1.39e-05,10.01,11.25
1976,3.5399,,1.39e-05,9.98,11.25
1977,3.9086,,1.38e-05,10.19,11.25
1978,4.1198,,1.38e-05,10.0,11.25
1979,4.4377,,1.38e-05,10.02,11.25
1980,3.5619,,1.38e-05,10.02,11.25
1981,4.275,,1.37e-05,9.96,11.25
1982,4.2688,,1.37e-05,9.96,11.25
1983,4.5511,,1.37e-05,10.23,11.25
1984,4.1131,,1.37e-05,10.01,11.25
1985,4.0541,,1.37e-05,10.03,11.25
1986,4.0548,,1.36e-05,9.98,11.25
1987,4.3752,,1.36e-05,9.99,11.25
1988,3.9116,,1.36e-05,10.04,11.25
1989,3.8701,,1.36e-05,10.21,11.25
1990,4.2537,,1.35e-05,10.1,11.25
1991,3.5165,,1.35e-05,10.0,11.25
1992,4.4822,,1.35e-05,10.01,11.25
1993,4.5379,,1.35e-05,10.07,11.25
1994,4.0065,,1.34e-05,10.07,11.25
1995,4.0869,,1.34e-05,10.15,11.25
1996,3.875,,1.34e-05,10.18,11.25
1997,4.6072,,1.34e-05,10.03,11.25
1998,3.6861,,1.33e-05,10.07,11.25
1999,3.8919,,1.33e-05,10.08,11.25
2000,4.1677,,1.33e-05,10.01,11.25
2000,,4.3747,1.33e-05,,9.19
2001,4.1375,,1.33e-05,9.78,11.24
2002,3.9257,,1.32e-05,9.82,11.24
2003,4.6399,,1.32e-05,9.71,11.24
2004,4.5435,,1.32e-05,9.65,11.24
2005,4.3975,,1.32e-05,9.63,11.24
2006,4.08,,1.31e-05,9.68,11.24
2007,3.3107,,1.31e-05,9.69,11.24
2008,4.494,,1.31e-05,9.79,11.24
2009,4.4402,,1.31e-05,9.79,11.24
2010,3.521,,1.31e-05,9.76,11.24
2011,4.1346,,1.30e-05,9.85,11.24
2012,3.9132,,1.30e-05,9.84,11.24
2013,4.3124,,1.30e-05,9.82,11.24
2014,4.4626,,1.30e-05,9.9,11.24
2015,4.3151,,1.29e-05,10.02,11.25
2016,4.239,,1.29e-05,10.12,11.25
2017,3.2679,,1.29e-05,10.08,11.25
2018,3.3587,,1.29e-05,9.95,11.25
2019,3.1956,,1.28e-05,9.93,11.25
2020,4.0942,,1.28e-05,10.04,11.25
2021,3.9424,,1.28e-05,10.22,11.25
2022,3.8052,,1.28e-05,10.06,11.25
2023,4.2281,,1.27e-05,10.02,11.25
2024,3.6731,,1.27e-05,9.98,11.25
2025,4.5314,,1.27e-05,10.05,11.25
2026,3.3958,,1.27e-05,10.03,11.25
2027,3.4133,,1.26e-05,10.24,11.25
2028,2.1615,,1.26e-05,10.03,11.25
2029,4.8112,,1.26e-05,10.01,11.25
2030,4.0638,,1.26e-05,10.05,11.25
2031,4.3214,,1.26e-05,10.07,11.25
2032,3.4707,,1.25e-05,9.99,11.25
2033,4.0532,,1.25e-05,10.21,11.25
2034,3.8328,,1.25e-05,10.25,11.25
2035,4.5014,,1.25e-05,10.08,11.25
2036,4.3156,,1.24e-05,10.09,11.25
2037,3.9558,,1.24e-05,10.04,11.25
2038,4.3347,,1.24e-05,10.04,11.25
2039,3.6029,,1.24e-05,10.26,11.25
2040,4.1042,,1.23e-05,10.31,11.25
2041,3.8716,,1.23e-05,10.07,11.25
2042,4.1445,,1.23e-05,10.04,11.25
2043,3.7023,,1.23e-05,10.02,11.25
2044,3.8809,,1.23e-05,10.09,11.25
2045,4.1231,,1.22e-05,10.19,11.25
2046,3.841,,1.22e-05,10.09,11.25
2047,3.7636,,1.22e-05,10.05,11.25
2048,4.2074,,1.22e-05,10.06,11.25
2049,3.8732,,1.21e-05,10.01,11.25
2050,4.0231,,1.21e-05,10.09,11.25
2051,3.6018,,1.21e-05,10.07,11.25
2052,3.4609,,1.21e-05,10.31,11.25
2053,2.8476,,1.20e-05,10.12,11.25
2054,3.9796,,1.20e-05,10.02,11.25
2055,4.0981,,1.20e-05,10.07,11.25
2056,4.1494,,1.20e-05,10.04,11.25
2057,4.523,,1.19e-05,10.06,11.25
2058,3.7754,,1.19e-05,10.38,11.25
2059,4.1682,,1.19e-05,10.2,11.25
2060,3.2021,,1.19e-05,10.04,11.25
2061,4.5484,,1.19e-05,10.04,11.25
2062,3.2094,,1.18e-05,10.07,11.25
2063,3.7272,,1.18e-05,10.06,11.25
2064,3.4001,,1.18e-05,10.39,11.25
2065,4.1925,,1.18e-05,10.12,11.25
2066,3.3171,,1.17e-05,10.07,11.25
2067,3.8447,,1.17e-05,10.11,11.25
2068,3.7312,,1.17e-05,10.05,11.25
2069,4.219,,1.17e-05,10.11,11.25
2070,3.739,,1.17e-05,10.25,11.26
2071,3.3014,,1.16e-05,10.1,11.26
2072,3.769,,1.16e-05,10.19,11.26
2073,4.1367,,1.16e-05,10.11,11.26
2074,4.2859,,1.16e-05,10.02,11.26
2075,3.9998,,1.15e-05,10.0,11.26
2076,4.1546,,1.15e-05,10.17,11.26
2077,4.1869,,1.15e-05,10.16,11.26
2078,4.1312,,1.15e-05,10.06,11.26
2079,3.6325,,1.14e-05,9.97,11.26
2080,3.2894,,1.14e-05,10.0,11.26
2081,4.0091,,1.14e-05,10.02,11.26
2082,4.4505,,1.14e-05,10.16,11.26
2083,3.5143,,1.14e-05,10.26,11.26
2084,3.4768,,1.13e-05,10.07,11.26
2085,3.4184,,1.13e-05,10.08,11.26
2086,4.5786,,1.13e-05,10.14,11.26
2087,4.1335,,1.13e-05,10.1,11.26
2088,2.8979,,1.12e-05,10.15,11.26
2089,3.8083,,1.12e-05,10.29,11.26
2090,3.9835,,1.12e-05,10.11,11.26
2091,4.5501,,1.12e-05,10.07,11.26
2092,4.3028,,1.12e-05,10.11,11.26
2093,4.1189,,1.11e-05,10.08,11.26
2094,4.0494,,1.11e-05,10.1,11.26
2095,3.905,,1.11e-05,10.28,11.26
2096,4.1394,,1.11e-05,10.27,11.26
2097,4.0524,,1.10e-05,10.33,11.26
2098,4.5248,,1.10e-05,10.06,11.26
2099,3.6145,,1.10e-05,10.06,11.26
2100,4.5795,,1.10e-05,10.13,11.26
2101,4.0297,,1.09e-05,10.29,11.26
2102,4.1193,,1.09e-05,10.07,11.26
2103,4.021,,1.09e-05,10.05,11.26
2104,3.6227,,1.09e-05,10.09,11.27
2105,3.1669,,1.09e-05,10.05,11.27
2106,3.8525,,1.08e-05,10.09,11.27
2107,3.9288,,1.08e-05,10.26,11.27
2108,4.5158,,1.08e-05,10.06,11.27
2109,4.3896,,1.08e-05,10.1,11.27
2110,3.2148,,1.07e-05,10.05,11.27
2111,4.3933,,1.07e-05,10.13,11.27
2112,3.3817,,1.07e-05,10.0,11.27
2113,3.5037,,1.07e-05,10.25,11.27
2114,4.504,,1.07e-05,10.25,11.27
2115,4.0015,,1.06e-05,10.13,11.27
2116,3.831,,1.06e-05,10.04,11.27
2117,4.3139,,1.06e-05,10.03,11.27
2118,3.1848,,1.06e-05,10.12,11.27
2119,4.0373,,1.05e-05,10.27,11.27
2120,4.1289,,1.05e-05,10.21,11.27
2121,4.3671,,1.05e-05,10.06,11.27
2122,3.6479,,1.05e-05,10.04,11.27
2123,4.1208,,1.05e-05,10.1,11.27
2124,4.7293,,1.04e-05,10.06,11.27
2125,4.2431,,1.04e-05,10.28,11.27
2126,4.1299,,1.04e-05,10.24,11.27
2127,3.775,,1.04e-05,10.08,11.27
2128,4.0577,,1.03e-05,10.12,11.27
2129,3.6206,,1.03e-05,10.11,11.27
2130,4.5305,,1.03e-05,10.04,11.27
2131,4.1577,,1.03e-05,10.05,11.27
2132,3.9761,,1.03e-05,10.08,11.27
2133,4.0781,,1.02e-05,10.05,11.27
2134,4.4959,,1.02e-05,10.12,11.27
2135,3.8278,,1.02e-05,10.04,11.27
2136,4.5075,,1.02e-05,10.05,11.27
2137,4.2586,,1.02e-05,10.1,11.27
2138,3.8117,,1.01e-05,10.02,11.27
2139,4.0919,,1.01e-05,10.08,11.27
2140,3.6524,,1.01e-05,10.01,11.27
2141,4.0385,,1.01e-05,10.06,11.27
2142,4.5869,,1.00e-05,10.08,11.27
2143,3.8116,,1.00e-05,10.1,11.27
2144,3.6174,,1.00e-05,10.02,11.27
2145,3.9237,,9.98e-06,10.01,11.27
2146,3.3083,,9.96e-06,10.06,11.27
2147,3.8887,,9.94e-06,10.06,11.27
2148,2.8901,,9.91e-06,10.06,11.27
2149,3.7671,,9.89e-06,10.03,11.27
2150,4.2059,,9.87e-06,10.02,11.27
2151,4.2894,,9.85e-06,10.1,11.27
2152,3.47,,9.83e-06,10.01,11.27
2153,3.8119,,9.81e-06,10.08,11.27
2154,3.8457,,9.78e-06,10.02,11.27
2155,4.6155,,9.76e-06,10.07,11.27
2156,4.2484,,9.74e-06,9.97,11.27
2157,4.1167,,9.72e-06,10.05,11.27
2158,3.9417,,9.70e-06,10.04,11.27
2159,3.798,,9.68e-06,10.02,11.27
2160,4.2857,,9.66e-06,10.02,11.27
2161,2.69,,9.63e-06,10.17,11.27
2162,3.3719,,9.61e-06,10.41,11.27
2163,3.7902,,9.59e-06,10.1,11.27
2164,3.9775,,9.57e-06,10.06,11.27
2165,4.1001,,9.55e-06,10.12,11.27
2166,3.8805,,9.53e-06,10.1,11.27
2167,4.3978,,9.51e-06,10.16,11.27
2168,4.2417,,9.49e-06,10.43,11.27
2169,3.215,,9.46e-06,10.12,11.27
2170,4.4854,,9.44e-06,10.16,11.27
2171,4.2069,,9.42e-06,10.13,11.27
2172,4.1561,,9.40e-06,10.13,11.27
2173,3.9776,,9.38e-06,10.13,11.27
2174,3.8536,,9.36e-06,10.38,11.27
2175,4.4872,,9.34e-06,10.17,11.27
2176,3.7284,,9.32e-06,10.16,11.27
2177,3.469,,9.30e-06,10.08,11.27
2178,4.0613,,9.27e-06,10.09,11.27
2179,3.273,,9.25e-06,10.14,11.27
2180,3.3333,,9.23e-06,10.38,11.27
2181,3.7207,,9.21e-06,10.37,11.27
2182,3.5224,,9.19e-06,10.1,11.27
2183,3.398,,9.17e-06,10.09,11.27
2184,4.3907,,9.15e-06,10.14,11.27
2185,3.6236,,9.13e-06,10.11,11.27
2186,4.4695,,9.11e-06,10.33,11.27
2187,3.9722,,9.09e-06,10.24,11.27
2188,4.2311,,9.06e-06,10.15,11.27
2189,3.4646,,9.04e-06,10.12,11.27
2190,3.9121,,9.02e-06,10.15,11.27
2191,4.3541,,9.00e-06,10.1,11.27
2192,4.3368,,8.98e-06,10.32,11.27
2193,4.2549,,8.96e-06,10.34,11.27
2194,3.8487,,8.94e-06,10.1,11.27
2195,3.6185,,8.92e-06,10.13,11.27
2196,3.4042,,8.90e-06,10.06,11.27
2197,4.1251,,8.88e-06,10.04,11.27
2198,4.4394,,8.86e-06,10.31,11.27
2199,4.5957,,8.84e-06,10.39,11.27
2200,4.5485,,8.82e-06,10.09,11.27
2201,3.981,,8.79e-06,10.03,11.27
2202,4.2203,,8.77e-06,10.08,11.27
2203,4.6267,,8.75e-06,10.05,11.27
2204,4.4454,,8.73e-06,10.2,11.27
2205,3.8306,,8.71e-06,10.22,11.27
2206,3.1066,,8.69e-06,10.03,11.27
2207,4.0752,,8.67e-06,10.07,11.27
2208,4.281,,8.65e-06,10.01,11.27
2209,4.233,,8.63e-06,10.05,11.27
2210,4.5689,,8.61e-06,10.07,11.27
2211,4.4542,,8.59e-06,10.17,11.27
2212,3.5298,,8.57e-06,10.08,11.27
2213,3.282,,8.55e-06,10.05,11.27
2214,3.4277,,8.53e-06,9.99,11.27
2215,4.1685,,8.51e-06,9.97,11.27
2216,3.8655,,8.49e-06,10.0,11.27
2217,3.6657,,8.47e-06,10.28,11.27
2218,4.1261,,8.45e-06,10.1,11.27
2219,3.7817,,8.43e-06,10.01,11.27
2220,3.1654,,8.41e-06,9.97,11.27
2221,4.3309,,8.39e-06,10.04,11.27
2222,4.1702,,8.37e-06,9.97,11.27
2223,3.5957,,8.35e-06,10.22,11.27
2224,4.1643,,8.33e-06,9.99,11.27
2225,4.1594,,8.31e-06,9.99,11.27
2226,3.5877,,8.29e-06,10.03,11.27
2227,4.2342,,8.27e-06,9.98,11.27
2228,4.2348,,8.24e-06,10.02,11.27
2229,4.3829,,8.22e-06,10.15,11.27
2230,4.3216,,8.20e-06,10.21,11.27
2231,4.1142,,8.18e-06,10.24,11.27
2232,3.7268,,8.16e-06,10.2,11.27
2233,4.1581,,8.14e-06,10.01,11.27
2234,3.7727,,8.12e-06,9.99,11.27
2235,4.3879,,8.10e-06,10.18,11.27
2236,3.2458,,8.08e-06,10.15,11.27
2237,4.1732,,8.06e-06,10.11,11.27
2238,4.4188,,8.04e-06,10.02,11.27
2239,4.1976,,8.03e-06,10.02,11.27
2240,4.0538,,8.01e-06,10.08,11.27
2241,4.3805,,7.99e-06,10.1,11.27
2242,4.1832,,7.97e-06,10.28,11.27
2243,3.7824,,7.95e-06,10.07,11.27
2244,4.21,,7.93e-06,10.09,11.27
2245,3.5303,,7.91e-06,10.08,11.27
2246,3.9035,,7.89e-06,10.11,11.27
2247,4.1497,,7.87e-06,10.08,11.27
2248,3.5023,,7.85e-06,10.21,11.27
2249,3.6918,,7.83e-06,10.11,11.27
2250,4.2021,,7.81e-06,10.12,11.27
2250,,4.373,7.81e-06,,9.19
2251,4.4764,,7.79e-06,9.81,11.21
2252,3.806,,7.77e-06,9.75,11.21
2253,3.8679,,7.75e-06,9.76,11.21
2254,3.5133,,7.73e-06,9.78,11.21
2255,3.8726,,7.71e-06,9.88,11.21
2256,3.6194,,7.69e-06,9.81,11.21
2257,4.5974,,7.67e-06,9.74,11.21
2258,4.4108,,7.65e-06,9.79,11.21
2259,3.8865,,7.63e-06,9.8,11.22
2260,3.9315,,7.61e-06,9.79,11.22
2261,4.0932,,7.59e-06,9.95,11.22
2262,3.2882,,7.57e-06,9.97,11.23
2263,3.3923,,7.55e-06,10.05,11.23
2264,3.6378,,7.53e-06,10.09,11.23
2265,4.569,,7.51e-06,10.08,11.23
2266,4.2559,,7.50e-06,10.07,11.23
2267,4.3657,,7.48e-06,10.16,11.23
2268,3.8103,,7.46e-06,10.13,11.23
2269,4.0893,,7.44e-06,10.23,11.23
2270,3.6925,,7.42e-06,10.29,11.23
2271,4.5363,,7.40e-06,10.05,11.23
2272,3.3907,,7.38e-06,10.14,11.23
2273,3.3922,,7.36e-06,10.23,11.23
2274,3.5593,,7.34e-06,10.24,11.23
2275,3.6747,,7.32e-06,10.25,11.23
2276,4.0072,,7.30e-06,10.29,11.23
2277,4.08,,7.28e-06,10.35,11.23
2278,4.3358,,7.26e-06,10.33,11.23
2279,4.5662,,7.25e-06,10.31,11.23
2280,3.0582,,7.23e-06,10.26,11.23
2281,3.7547,,7.21e-06,10.32,11.23
2282,3.274,,7.19e-06,10.22,11.23
2283,4.4994,,7.17e-06,10.25,11.23
2284,3.9634,,7.15e-06,10.19,11.23
2285,4.3803,,7.13e-06,10.26,11.23
2286,3.459,,7.11e-06,10.25,11.23
2287,4.4326,,7.09e-06,10.25,11.23
2288,4.0563,,7.08e-06,10.17,11.23
2289,4.3858,,7.06e-06,10.19,11.23
2290,3.2315,,7.04e-06,10.17,11.23
2291,4.1095,,7.02e-06,10.2,11.23
2292,3.9779,,7.00e-06,10.25,11.23
2293,3.7519,,6.98e-06,10.27,11.23
2294,4.4876,,6.96e-06,10.32,11.23
2295,4.389,,6.94e-06,10.39,11.23
2296,4.1763,,6.92e-06,10.37,11.23
2297,4.3153,,6.91e-06,10.38,11.23
2298,3.9685,,6.89e-06,10.31,11.23
2299,4.4844,,6.87e-06,10.32,11.23
2300,2.9084,,6.85e-06,10.37,11.23
2301,3.8211,,6.83e-06,10.28,11.23
2302,4.1184,,6.81e-06,10.21,11.23
2303,3.6744,,6.79e-06,10.21,11.23
2304,4.3577,,6.78e-06,10.24,11.23
2305,3.8196,,6.76e-06,10.19,11.23
2306,3.838,,6.74e-06,10.25,11.23
2307,3.9541,,6.72e-06,10.23,11.23
2308,3.8799,,6.70e-06,10.15,11.23
2309,3.254,,6.68e-06,10.2,11.23
2310,4.2446,,6.66e-06,10.27,11.23
2311,3.9559,,6.65e-06,10.28,11.23
2312,3.9319,,6.63e-06,10.36,11.23
2313,4.2866,,6.61e-06,10.43,11.23
2314,3.4259,,6.59e-06,10.34,11.23
2315,4.4563,,6.57e-06,10.43,11.23
2316,4.1709,,6.55e-06,10.33,11.23
2317,4.3604,,6.54e-06,10.34,11.23
2318,4.2914,,6.52e-06,10.35,11.23
2319,4.016,,6.50e-06,10.35,11.23
2320,3.8676,,6.48e-06,10.33,11.23
2321,4.0667,,6.46e-06,10.3,11.23
2322,4.316,,6.45e-06,10.28,11.23
2323,3.8935,,6.43e-06,10.27,11.23
2324,3.3217,,6.41e-06,10.27,11.23
2325,3.2182,,6.39e-06,10.21,11.23
2326,3.9875,,6.37e-06,10.18,11.23
2327,4.2483,,6.36e-06,10.26,11.23
2328,4.5415,,6.34e-06,10.28,11.23
2329,4.5117,,6.32e-06,10.36,11.23
2330,4.05,,6.30e-06,10.35,11.23
2331,3.5129,,6.28e-06,10.34,11.23
2332,4.4179,,6.27e-06,10.39,11.23
2333,3.984,,6.25e-06,10.44,11.23
2334,3.8101,,6.23e-06,10.25,11.23
2335,3.9481,,6.21e-06,10.2,11.23
2336,4.254,,6.19e-06,10.32,11.23
2337,4.5119,,6.18e-06,10.22,11.23
2338,3.9811,,6.16e-06,10.23,11.23
2339,4.1383,,6.14e-06,10.16,11.23
2340,3.3737,,6.12e-06,10.2,11.23
2341,4.257,,6.10e-06,10.3,11.23
2342,3.606,,6.09e-06,10.23,11.23
2343,3.4611,,6.07e-06,10.23,11.23
2344,4.5015,,6.05e-06,10.21,11.23
2345,3.651,,6.03e-06,10.19,11.23
2346,4.2517,,6.02e-06,10.31,11.23
2347,4.2201,,6.00e-06,10.36,11.23
2348,4.155,,5.98e-06,10.3,11.23
2349,4.0532,,5.96e-06,10.28,11.23
2350,3.5033,,5.95e-06,10.32,11.23
2351,4.207,,5.93e-06,10.23,11.23
2352,4.1254,,5.91e-06,10.29,11.23
2353,4.001,,5.89e-06,10.17,11.23
2354,3.6516,,5.88e-06,10.2,11.23
2355,3.2223,,5.86e-06,10.25,11.23
2356,3.7334,,5.84e-06,10.21,11.23
2357,3.5144,,5.82e-06,10.08,11.23
2358,4.5501,,5.81e-06,10.14,11.23
2359,4.0323,,5.79e-06,10.24,11.23
2360,3.7479,,5.77e-06,10.16,11.23
2361,3.8508,,5.75e-06,10.23,11.23
2362,4.0909,,5.74e-06,10.15,11.23
2363,4.678,,5.72e-06,10.09,11.23
2364,4.1388,,5.70e-06,10.24,11.23
2365,4.6156,,5.69e-06,10.26,11.23
