step,train_loss,val_loss,lr,sec_per_step
478,6.8184,,8.31e-05,10.0
479,6.7896,,8.30e-05,9.58
480,6.7696,,8.29e-05,9.4
481,6.6928,,8.28e-05,9.4
482,6.6243,,8.27e-05,9.45
483,6.5486,,8.26e-05,9.48
484,6.7213,,8.26e-05,9.68
485,6.7406,,8.25e-05,9.54
486,6.9223,,8.24e-05,9.43
487,6.5974,,8.23e-05,9.59
488,6.7809,,8.22e-05,9.48
489,6.8213,,8.21e-05,9.47
490,6.7387,,8.20e-05,9.4
491,6.4431,,8.20e-05,9.41
492,6.6995,,8.19e-05,9.45
493,6.4977,,8.18e-05,9.45
494,7.0635,,8.17e-05,9.51
495,6.6678,,8.16e-05,9.45
496,6.8808,,8.15e-05,9.41
497,6.8794,,8.14e-05,9.44
498,6.7086,,8.13e-05,9.45
499,6.5829,,8.13e-05,9.43
500,6.7833,,8.12e-05,9.52
500,,6.8034,8.12e-05,
501,6.8346,,8.11e-05,9.85
502,6.8051,,8.10e-05,9.55
503,6.7272,,8.09e-05,9.52
504,6.5819,,8.08e-05,9.48
505,6.6226,,8.07e-05,9.56
506,6.697,,8.06e-05,9.62
507,6.6951,,8.06e-05,9.35
508,6.4664,,8.05e-05,9.4
509,6.6635,,8.04e-05,9.32
510,6.76,,8.03e-05,9.25
511,6.7895,,8.02e-05,9.33
512,6.9145,,8.01e-05,9.4
513,6.6197,,8.00e-05,9.37
514,6.4941,,7.99e-05,9.36
515,6.7941,,7.98e-05,10.37
516,6.7735,,7.98e-05,9.54
517,6.729,,7.97e-05,9.63
518,6.4076,,7.96e-05,9.42
519,6.6498,,7.95e-05,9.4
520,6.5301,,7.94e-05,9.6
521,6.862,,7.93e-05,9.6
522,6.7905,,7.92e-05,9.61
523,6.683,,7.91e-05,9.47
524,6.6037,,7.90e-05,9.46
525,6.7528,,7.89e-05,9.5
526,6.8287,,7.88e-05,9.78
527,6.6207,,7.88e-05,9.47
528,6.8037,,7.87e-05,9.67
529,6.606,,7.86e-05,9.53
530,6.7324,,7.85e-05,9.64
531,6.6121,,7.84e-05,9.47
532,6.7499,,7.83e-05,9.53
533,6.703,,7.82e-05,9.51
534,6.5947,,7.81e-05,9.53
535,6.7089,,7.80e-05,9.5
536,6.7906,,7.79e-05,9.52
537,6.8225,,7.78e-05,9.57
538,6.673,,7.77e-05,9.64
539,6.6237,,7.76e-05,9.61
540,6.7489,,7.75e-05,9.54
541,6.4687,,7.75e-05,9.43
542,6.5995,,7.74e-05,9.56
543,6.535,,7.73e-05,9.6
544,6.5601,,7.72e-05,9.96
545,6.758,,7.71e-05,11.33
546,6.7431,,7.70e-05,12.21
