clip,n_notes,tonic,tuning_offset,western_key,pcs_raw,pcs_western,pcs_penta,penta_snapped_pct,penta_marked_pct,western_altered_pct,mean_confidence
f5950693_seg041.wav,38,D,30.6,D minor,0.9692,1.0,0.9692,0.9737,0.0263,0.8421,0.9037
f5950693_seg042.wav,46,A,30.1,A minor,1.0,1.0,1.0,1.0,0.0,0.7609,0.8721
f5950693_seg043.wav,45,C,27.3,C major,0.9847,1.0,0.9847,0.9778,0.0222,0.7111,0.8353
f5950693_seg044.wav,32,A,24.7,A minor,0.9781,1.0,0.9781,0.9688,0.0312,0.6875,0.8169
f5950693_seg045.wav,30,A,28.1,A minor,0.9746,0.9746,0.9746,0.9667,0.0333,0.7333,0.8403
f5950693_seg046.wav,35,D,24.5,D minor,0.972,0.972,0.972,0.9714,0.0286,0.7143,0.8155
f5950693_seg047.wav,40,D,25.2,D minor,0.9489,1.0,0.9489,0.95,0.05,0.725,0.8175
f5950693_seg048.wav,37,D,26.3,D minor,0.8559,0.9803,0.8559,0.8649,0.1351,0.7297,0.755
f5950693_seg049.wav,38,D,36.9,D minor,0.7489,0.8752,0.7489,0.7368,0.2632,0.8158,0.6452
f5950693_seg050.wav,44,D,30.4,D minor,0.9,1.0,0.9,0.8864,0.1136,0.75,0.7695
f5950693_seg051.wav,48,D,15.5,D minor,0.8777,0.9822,0.8777,0.8542,0.1458,0.5833,0.7699
f5950693_seg052.wav,43,F,20.2,F major,0.9655,1.0,0.9655,0.9535,0.0465,0.6279,0.7771
f5950693_seg053.wav,39,G,15.0,G major,0.8988,0.8072,0.8988,0.8974,0.1026,0.6923,0.7936
f5950693_seg054.wav,36,C,19.7,C major,0.9688,0.9688,0.9688,0.9722,0.0278,0.6389,0.806
f5950693_seg055.wav,47,A,28.9,A minor,1.0,1.0,1.0,1.0,0.0,0.6383,0.7821
f5950693_seg056.wav,47,D,-13.7,D minor,0.5993,0.8562,0.5993,0.617,0.383,0.5745,0.5528
f5950693_seg057.wav,50,D,-9.3,D minor,0.6274,0.9182,0.6274,0.66,0.34,0.5,0.6382
f5950693_seg058.wav,43,D,31.2,F major,1.0,1.0,1.0,1.0,0.0,0.7209,0.8319
f5950693_seg059.wav,44,F,31.5,F major,0.9425,1.0,0.9425,0.9318,0.0682,0.8182,0.8166
f5950693_seg060.wav,38,D,10.7,D minor,0.8661,1.0,0.8661,0.8421,0.1579,0.5526,0.76
f5950693_seg061.wav,40,G,12.1,G minor,0.7834,0.8267,0.7834,0.775,0.225,0.525,0.695
f5950693_seg062.wav,30,F,8.3,F major,0.7936,0.8155,0.7936,0.7333,0.2667,0.4333,0.653
